,Dates,Company Name,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,RETURN_ON_ASSET,RETURN_COM_EQY,SALES_REV_TURN,IS_EPS,FNCL_LVRG,BOOK_VAL_PER_SH,PX_TO_BOOK_RATIO,NET_WORTH_GROWTH,TOT_DEBT_TO_COM_EQY,LIQUIDITY,Year only
1086,2018-03-31,HAVL,61.7544,62.4283,31.5901,91.1198,13.2883,7.1721,11.4513,19.8722,100345.1,12.59,1.7354,67.1105,11.5109,12.561,0.9648,1.5136794273068774,2018
1087,2019-03-31,HAVL,65.0639,61.19,42.7751,91.1198,9.7749,4.6411,10.3412,17.2838,94071.0,11.76,1.6714,68.8965,6.9735,2.7154,2.8206,1.4958270660535478,2019
1088,2020-03-31,HAVL,56.7046,45.6962,33.162,91.1198,13.9508,7.8435,13.1148,22.0136,104474.3,16.68,1.6785,82.6868,12.7034,20.0563,10.129,1.915639919636492,2020
1089,2021-03-31,HAVL,57.8312,49.0788,33.162,91.1198,12.8278,7.2891,12.3504,21.4053,139384.8,19.11,1.7332,95.8464,12.025,15.9687,10.2684,1.8184310411740907,2021
1090,2022-03-31,HAVL,57.8312,49.0788,33.162,91.1198,13.2428,7.0798,9.8865,16.9734,169107.3,17.11,1.7168,105.7517,11.2386,10.371,3.3673,1.8422881784572704,2022
1091,2023-03-31,HAVL,18.8926,-2.5738,-2.3138,61.405,2.2665,1.5133,7.4938,33.1476,12405.5964,-0.9013,4.9555,-10.0984,5.0566,54.2245,200.6342,0.6249598433451716,2023
1092,2003-03-31,VEDL,20.0148,-12.7204,7.8383,64.7668,1.7002,0.8079,3.6837,9.9548,5876.5688,0.3003,2.7024,3.0713,0.5006,3.6839,70.0169,1.6390797738526608,2003
1093,2004-03-31,VEDL,22.6201,-8.7111,10.1078,66.307,4.3711,1.7477,24.0566,52.7997,8697.0391,2.1009,2.1948,4.8866,2.4508,59.1092,23.8527,2.0038669026893308,2004
1094,2005-03-31,VEDL,25.2254,-4.7018,12.3773,67.8473,9.8504,3.0044,52.3939,82.9837,15336.8145,6.0109,1.5838,9.6002,3.8108,96.4588,3.078,1.91296458489803,2005
1095,2006-03-31,VEDL,27.8306,-0.6926,14.6468,69.3876,11.922,3.5526,44.3661,60.407,18175.072,7.3021,1.3616,14.576,4.4069,51.829,0.8565,3.6356699094680227,2006
1096,2007-03-31,VEDL,30.4359,3.3167,16.9163,70.9278,15.8183,3.6067,37.3449,47.2334,21760.986,8.2696,1.2648,20.4397,4.167,40.2291,0.0,5.636531287054632,2007
1097,2008-03-31,VEDL,33.0411,7.3259,19.1858,72.4681,21.0602,3.7724,57.4389,67.7238,37658.9,19.5632,1.1791,37.3895,4.2145,82.9253,0.0,7.747169811320754,2008
1098,2009-03-31,VEDL,38.2859,15.977,21.977,76.761,10.7482,1.5786,45.1117,51.9149,49179.4,25.26,1.1508,59.9022,1.6627,60.2113,0.0405,8.206352186230673,2009
1099,2010-03-31,VEDL,37.0989,15.977,18.4099,76.761,9.8709,3.774,31.6008,41.6217,57978.0,32.41,1.3171,95.2837,4.9374,67.8996,24.7617,7.142963929003116,2010
1100,2011-03-31,VEDL,41.5552,16.3093,31.4692,76.761,8.3854,1.8021,31.4691,40.7412,91706.3,49.17,1.2946,147.3986,1.9766,61.7946,7.8018,7.5379190849498965,2011
1101,2012-03-31,VEDL,41.8167,16.3093,32.2551,76.761,3.2084,1.0884,14.9756,19.3028,82841.6,31.01,1.2889,173.9522,1.1193,18.0149,24.7472,0.5906480762355609,2012
1102,2013-03-31,VEDL,41.8167,16.3093,32.2551,76.761,1.9173,0.8281,10.4988,13.992,27248.2,26.24,1.3327,201.0743,0.7733,15.5917,27.6927,0.41459731890669493,2013
1103,2014-03-31,VEDL,51.7051,35.9106,34.7944,84.2866,1.3111,0.9201,5.3111,13.9218,657332.8,21.46,2.6213,246.2345,0.7657,317.7796,110.3539,1.4413027642090215,2014
1104,2015-03-31,VEDL,56.0205,44.6693,38.422,84.8585,1.2828,1.0121,-7.7372,-24.6615,733641.0,-52.77,3.1874,181.7038,1.0429,-26.207,144.3469,1.4934354287588378,2015
1105,2016-03-31,VEDL,51.5944,41.8001,27.9927,84.8585,0.7556,0.9109,-6.3658,-25.0637,639200.7,-41.38,3.9372,148.5301,0.6049,-18.2572,153.9034,1.3405027874360558,2016
1106,2017-03-31,VEDL,54.24,47.1459,30.5925,84.8585,1.1122,1.2099,3.5296,13.3118,717210.0,23.47,3.7714,162.6344,1.6906,37.3777,118.2959,0.9288902328394315,2017
1107,2018-03-31,VEDL,58.5655,47.1459,43.5913,84.8585,1.4395,1.217,5.3919,16.3684,909540.0,27.7305,3.0984,170.1935,1.6326,4.6479,91.8609,0.81957559445031,2018
1108,2019-03-31,VEDL,58.646,47.1459,43.8331,84.8585,0.9603,1.0313,3.6547,11.2492,909010.0,19.0663,3.078,167.4651,1.1014,-1.6032,106.3069,0.7806265575866703,2019
1109,2020-03-31,VEDL,65.7982,59.8007,46.3724,91.1198,0.7267,0.8335,-3.4558,-11.3981,835450.0,-18.0,3.2982,146.8683,0.4405,-12.2991,92.3584,0.9083730772875146,2020
1110,2021-03-31,VEDL,68.4639,61.2202,47.9444,96.1168,1.2985,1.1229,6.2827,19.8472,868630.0,31.32,3.159,167.414,1.3664,13.9892,92.5993,0.9504210490716629,2021
1111,2022-03-31,VEDL,71.3208,62.6397,55.1088,96.1168,2.105,1.4263,9.7848,29.4561,1311920.0,50.73,3.0104,175.7608,2.2949,4.9857,81.9525,1.043553026037466,2022
1112,2023-03-31,VEDL,71.3208,62.6397,55.1088,96.1168,1.2552,1.3192,5.3545,20.1782,1454040.0,28.5,3.7684,105.9758,2.5897,-39.7045,169.0079,0.6873764569558994,2023
1113,2003-03-31,SRCM,41.7846,13.0475,34.8701,77.3125,6.4156,4.3726,7.4426,13.7678,-84636.6227,-197.1186,1.81,-3643.9911,6.8297,19.5964,39.8078,1.591724165097837,2003
1114,2004-03-31,SRCM,42.8045,15.2253,35.3397,77.726,6.5937,4.3735,7.4819,13.6681,-72101.8945,-160.3104,1.7912,-3213.5067,6.7809,19.3391,38.631,1.5849016133850256,2004
1115,2005-03-31,SRCM,43.8243,17.4032,35.8094,78.1395,6.7719,4.3744,7.5213,13.5684,-59567.1664,-123.5021,1.7724,-2783.0223,6.7321,19.0817,37.4542,1.5760966530515044,2005
1116,2006-03-31,SRCM,44.8442,19.581,36.279,78.553,6.9501,4.3753,7.5607,13.4687,-47032.4382,-86.6938,1.7536,-2352.5379,6.6834,18.8244,36.2774,1.564298396773964,2006
1117,2007-03-31,SRCM,45.864,21.7589,36.7487,78.9664,7.1283,4.3762,7.6001,13.369,-34497.71,-49.8855,1.7348,-1922.0536,6.6346,18.567,35.1006,1.5476678687579648,2007
1118,2008-03-31,SRCM,46.8838,23.9368,37.2184,79.3799,7.3065,4.3771,7.6394,13.2693,-21962.9818,-13.0773,1.7159,-1491.5692,6.5858,18.3097,33.9238,1.5224717604092208,2008
1119,2009-03-31,SRCM,47.9037,26.1146,37.688,79.7934,7.4846,4.378,7.6788,13.1696,-9428.2536,23.731,1.6971,-1061.0848,6.5371,18.0523,32.747,1.4797972376351558,2009
1120,2010-03-31,SRCM,48.9235,28.2925,38.1577,80.2069,7.6628,4.3789,7.7182,13.0699,3106.4745,60.5393,1.6783,-630.6004,6.4883,17.795,31.5702,1.3917992540014965,2010
1121,2011-03-31,SRCM,49.9434,30.4703,38.6273,80.6204,7.841,4.3798,7.7575,12.9703,15641.2027,97.3475,1.6595,-200.116,6.4395,17.5377,30.3934,1.1045100564175225,2011
1122,2012-03-31,SRCM,50.9632,32.6482,39.097,81.0339,8.0192,4.3807,7.7969,12.8706,28175.9309,134.1558,1.6407,230.3684,6.3908,17.2803,29.2166,5.732753770928944,2012
1123,2013-03-31,SRCM,50.6488,36.8469,33.1923,81.7881,6.1324,3.0155,7.8363,12.7709,55671.4,288.18,1.6219,1103.3083,4.2302,17.023,33.5163,1.6032138093591435,2013
1124,2014-03-31,SRCM,53.224,33.4038,44.3773,81.7881,7.2214,3.7817,11.6721,18.4047,58758.8,225.97,1.5768,1352.2346,5.3275,22.5618,25.4706,1.553814754787202,2014
1125,2015-03-31,SRCM,53.224,33.4038,44.3773,81.7881,9.9512,5.2803,5.5629,8.537,64398.8,122.37,1.5346,1514.5609,7.488,12.0043,17.3727,1.6106071901921803,2015
1126,2016-03-31,SRCM,53.224,33.4038,44.3773,81.7881,11.2098,5.2803,5.5629,8.537,55677.3,130.58,1.5346,1514.5609,7.488,12.0043,17.3727,1.6106071901921803,2016
1127,2017-03-31,SRCM,57.8312,50.6191,40.4172,82.36,11.9207,5.6404,5.5629,8.537,85943.0,384.38,1.5346,2209.7053,7.731,12.0043,16.7905,1.650154347367045,2017
1128,2018-03-31,SRCM,61.4928,57.3845,42.1403,84.8585,6.9394,4.1388,10.5228,16.6819,98331.0,397.32,1.5853,2553.7798,6.3421,15.5711,38.2337,1.921119592875318,2018
1129,2019-03-31,SRCM,60.507,57.9583,38.6034,84.8585,8.4257,4.5734,6.5703,10.8404,125546.5,288.88,1.6499,2775.9817,6.7247,8.7009,28.9658,2.219159401480311,2019
1130,2020-03-31,SRCM,57.3886,45.4545,41.7473,84.8585,7.1835,3.514,8.668,13.4487,128683.9,435.35,1.5515,3649.9881,4.8072,36.178,24.698,1.9658080068533406,2020
1131,2021-03-31,SRCM,56.433,45.7264,38.6034,84.8585,12.2036,5.2261,11.0276,16.0037,135597.7,633.54,1.4512,4267.4864,6.9046,16.9178,14.4822,1.8427191108850414,2021
1132,2022-03-31,SRCM,61.9656,54.334,46.6143,84.8585,9.9778,3.916,10.3042,14.1942,150095.6,646.31,1.3775,4839.2234,4.9662,13.3975,12.1946,1.8074124495352548,2022
1133,2023-03-31,SRCM,61.9656,54.334,46.6143,84.8585,8.8053,3.8802,5.0744,7.0405,178523.3,352.18,1.3875,5165.1923,5.0699,6.736,14.6166,1.3321108358139784,2023
1134,2003-03-31,ACEM,20.9986,-8.1723,7.6554,63.3598,1.6163,1.3909,6.617,14.1964,21725.9004,2.5185,2.1454,12.1446,2.2529,-47.9082,139.7477,1.5061517976879064,2003
1135,2004-03-31,ACEM,24.3197,-2.8593,10.5967,65.0736,2.2593,1.7194,7.8745,22.9555,24177.8,2.8891,2.9152,12.9541,2.9278,23.2049,45.689,1.3033276381091856,2004
1136,2005-03-31,ACEM,27.6407,2.4537,13.538,66.7874,3.7208,2.2691,11.4258,25.0029,30854.7,3.8445,2.1883,17.7623,3.3244,37.7675,48.3621,1.5001376020548574,2005
1137,2006-03-31,ACEM,26.0135,7.309,9.9758,60.6261,8.8685,3.9791,46.7341,76.1096,71273.1,11.19,1.6287,25.7233,5.4834,62.4889,22.1791,1.9993047081193065,2006
1138,2007-03-31,ACEM,25.1786,7.309,9.9758,58.1276,9.1695,3.3948,16.2146,24.1216,57920.8,12.14,1.4876,31.8512,4.6168,24.2753,6.985,2.25282639180485,2007
1139,2008-03-31,ACEM,34.8959,7.309,21.705,75.5268,4.7065,1.64,18.5714,26.4195,62474.1,9.13,1.4226,37.221,1.882,16.9614,5.0899,1.699161694430195,2008
1140,2009-03-31,ACEM,37.5717,8.1244,28.9299,75.5268,5.6177,2.0625,14.591,20.0479,70768.7,7.99,1.374,42.4483,2.4559,14.0442,2.5619,1.4572856286228262,2009
1141,2010-03-31,ACEM,43.0842,17.759,29.5647,81.7881,5.8439,2.413,13.1678,18.3113,73902.1,8.28,1.3906,47.8904,2.9902,13.2756,0.8876,1.5386334054600774,2010
1142,2011-03-31,ACEM,54.3306,47.5687,33.5248,81.7881,5.4829,2.3624,11.2142,15.9538,85210.3,8.02,1.4226,52.5602,2.9557,10.0747,0.8511,1.5326893251524951,2011
1143,2012-03-31,ACEM,57.6904,52.3709,36.3059,84.2866,6.8949,2.797,10.8118,15.3387,97395.4,8.41,1.4187,57.0451,3.5218,9.0857,0.6861,1.8050705589138805,2012
1144,2013-03-31,ACEM,59.7727,58.6228,36.3059,84.2866,6.2647,2.4489,10.1063,14.0046,91098.8,8.28,1.3857,61.2079,2.9841,7.5531,0.5103,1.9371506275124155,2013
1145,2014-03-31,ACEM,59.7727,58.6228,36.3059,84.2866,7.0868,2.8299,11.0787,15.2213,99305.4,9.61,1.3739,64.9782,3.522,6.4266,0.3379,1.9088824722859994,2014
1146,2015-03-31,ACEM,68.816,65.1767,56.3482,84.8585,6.2682,2.5029,5.7682,7.9432,93880.0,5.21,1.3771,66.1861,3.0679,2.0003,0.3408,2.0191761649527953,2015
1147,2016-03-31,ACEM,68.6048,65.1767,53.2044,87.357,3.9803,1.6441,4.7068,7.3446,200937.7,5.57,1.5604,99.8211,2.0667,92.9719,0.0794,1.118792461795352,2016
1148,2017-03-31,ACEM,72.035,73.9052,54.7763,87.357,4.5325,1.939,4.4379,7.4895,236086.9,7.64,1.6876,104.1082,2.6131,4.2949,0.1167,1.2497645685860148,2017
1149,2018-03-31,ACEM,71.6025,71.0359,56.3482,87.357,4.2977,1.5979,5.9775,10.1174,260409.4,10.97,1.6926,112.661,1.998,8.2153,0.1774,1.4780159299330733,2018
1150,2019-03-31,ACEM,74.3285,79.2208,56.3482,87.357,3.8795,1.3706,5.4048,9.0207,271035.5,10.55,1.669,121.2603,1.6184,7.6329,0.1465,1.5786682042840874,2019
1151,2020-03-31,ACEM,76.9842,81.1839,57.3458,92.354,4.2636,1.6711,5.9208,10.101,240938.6,11.91,1.706,114.6106,2.1713,-5.4838,2.0679,1.382751285041683,2020
1152,2021-03-31,ACEM,73.6646,76.9556,51.6022,92.354,5.1911,2.0973,6.5476,11.5581,285480.8,14.0,1.7652,127.6851,2.9565,11.4078,1.8661,1.5160836096541739,2021
1153,2022-03-31,ACEM,73.6646,76.9556,51.6022,92.354,4.7183,1.7908,6.5476,11.5581,310369.9,9.69,1.7652,159.6105,2.2903,11.4078,1.6491,1.6718709151816928,2022
1154,2023-03-31,ACEM,34.2828,13.0798,19.4207,70.2149,5.2859,2.4987,17.5184,29.6975,3173.712,5.9388,1.8464,7.9487,3.4585,17.0344,42.7195,1.1658766486796814,2023
1155,2003-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,699.6683,34.148,-423.017,-824.0678,-201817.414,-14.2876,6.4022,-10.1438,34.57,1503.5261,26.4982,18.92824721359322,2003
1156,2004-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,665.3024,32.5443,-401.5468,-781.9117,-188696.123,-13.6308,6.1286,-8.4733,32.9511,1436.9844,25.2288,19.26753990559578,2004
1157,2005-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,630.9365,30.9406,-380.0766,-739.7557,-175574.832,-12.9741,5.8551,-6.8028,31.3322,1370.4428,23.9593,19.672149872084464,2005
1158,2006-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,596.5706,29.3369,-358.6063,-697.5997,-162453.541,-12.3174,5.5815,-5.1323,29.7133,1303.9011,22.6899,20.162947330897477,2006
1159,2007-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,562.2047,27.7332,-337.1361,-655.4437,-149332.25,-11.6606,5.308,-3.4618,28.0944,1237.3594,21.4205,20.770753653589516,2007
1160,2008-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,527.8388,26.1295,-315.6658,-613.2877,-136210.959,-11.0039,5.0344,-1.7913,26.4755,1170.8177,20.1511,21.543075068720228,2008
1161,2009-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,493.4729,24.5258,-294.1956,-571.1317,-123089.668,-10.3471,4.7608,-0.1208,24.8566,1104.276,18.8817,22.557160016924616,2009
1162,2010-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,459.107,22.9221,-272.7254,-528.9757,-109968.377,-9.6904,4.4873,1.5497,23.2377,1037.7343,17.6123,23.947594118030477,2010
1163,2011-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,424.7411,21.3184,-251.2551,-486.8197,-96847.086,-9.0337,4.2137,3.2202,21.6188,971.1926,16.3429,25.971618393098453,2011
1164,2012-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,390.3752,19.7147,-229.7849,-444.6637,-83725.795,-8.3769,3.9402,4.8907,19.9999,904.6509,15.0735,29.190086867448098,2012
1165,2013-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,356.0093,18.111,-208.3146,-402.5077,-70604.504,-7.7202,3.6666,6.5612,18.381,838.1092,13.8041,35.1028889123272,2013
1166,2014-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,321.6434,16.5073,-186.8444,-360.3516,-57483.213,-7.0634,3.393,8.2317,16.7621,771.5675,12.5347,49.5290488718265,2014
1167,2015-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,287.2775,14.9036,-165.3742,-318.1956,-44361.922,-6.4067,3.1195,9.9022,15.1432,705.0259,11.2652,138.11338221266382,2015
1168,2016-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,252.9116,13.2999,-143.9039,-276.0396,-31240.631,-5.75,2.8459,11.5727,13.5243,638.4842,9.9958,-63.298028869270105,2016
1169,2017-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,218.5457,11.6962,-122.4337,-233.8836,-18119.34,-5.0932,2.5724,13.2432,11.9054,571.9425,8.7264,-14.65421012811031,2017
1170,2018-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,184.1798,10.0925,-100.9634,-191.7276,-4998.049,-4.4365,2.2988,14.9137,10.2865,505.4008,7.457,-3.271994033187249,2018
1171,2019-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,149.8139,8.4888,-79.4932,-149.5716,13125.86,-2.57,2.0252,16.5842,8.6676,438.8591,4.0082,4.208701661761915,2019
1172,2020-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,115.448,6.8851,-74.9838,-143.0446,26047.37,-5.42,1.9077,18.2547,7.0487,-72.6996,10.3102,1.7526347989062654,2020
1173,2021-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,81.0821,5.2814,-14.0093,-18.4553,19937.89,-1.51,1.3174,19.9252,5.4298,1041.0163,0.8963,8.016637662460575,2021
1174,2022-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,46.7162,3.6777,-9.2868,-9.8251,41924.0,-1.67,1.058,21.5957,3.8109,103.8039,0.4259,10.604356992269853,2022
1175,2023-03-31,ZOMATO,41.4043,26.2156,21.7654,76.0987,12.3503,2.074,-4.9905,-5.4013,70794.0,-1.1613,1.0823,23.2662,2.192,17.8989,2.6033,7.516308119361555,2023
1176,2003-03-31,TPWR,7.9156,-25.4137,-5.1216,54.1169,1.4201,0.7779,6.024,12.4038,41935.3,2.5351,2.0591,20.2726,0.5384,-1.6214,57.7098,1.6207209279400652,2003
1177,2004-03-31,TPWR,11.088,-20.8389,-2.1457,56.087,2.246,1.3155,5.8753,11.2302,39917.6992,2.2446,1.9114,23.3584,1.5573,15.2215,43.7207,1.2454142114826738,2004
1178,2005-03-31,TPWR,14.2603,-16.2641,0.8303,58.057,1.7394,1.2094,6.2632,12.1707,44411.6016,2.879,1.9432,23.9823,1.443,2.736,76.3179,1.727980079954127,2005
1179,2006-03-31,TPWR,17.4326,-11.6893,3.8062,60.0271,2.0314,1.5699,6.7727,15.2505,53301.5,3.6411,2.2517,23.7986,2.3616,-0.8291,86.6415,1.8518043195596006,2006
1180,2007-03-31,TPWR,20.605,-7.1144,6.7822,61.9972,1.8287,1.3402,5.9854,14.7631,63809.4,3.7006,2.4665,26.3822,1.8629,10.8564,95.7157,1.871343033403031,2007
1181,2008-03-31,TPWR,23.7773,-2.5396,9.7581,63.9673,4.8338,2.2614,7.4952,16.1558,107872.5,4.8506,2.1555,33.4539,3.3793,41.4156,20.5522,1.2845210315027589,2008
1182,2009-03-31,TPWR,26.9497,2.0352,12.734,65.9374,1.6259,1.2638,5.267,15.5384,175807.7,5.5093,2.8444,37.5631,1.9746,12.6515,164.0975,0.9654256388050142,2009
1183,2010-03-31,TPWR,26.4058,1.933,7.8597,69.2655,1.7483,1.5312,5.4824,19.7382,189788.7,8.2036,3.5841,46.3601,2.8593,32.2723,161.8092,1.2257223956567718,2010
1184,2011-03-31,TPWR,31.7473,8.6379,17.2007,69.2655,1.2976,1.3691,4.5643,17.0431,194422.8,8.4825,3.683,53.2861,2.418,14.9394,188.8196,0.7104726382084,2011
1185,2012-03-31,TPWR,29.1319,2.4162,13.0593,71.764,1.0444,1.1741,-1.9431,-8.9793,259972.3,-4.8058,4.2514,53.8004,1.8107,0.9652,255.931,0.8688487957410836,2012
1186,2013-03-31,TPWR,42.028,27.2425,26.9649,71.764,1.0138,1.1495,-0.1326,-2.2403,330198.5,-1.187,4.9436,52.2252,1.7831,-2.9278,294.9712,0.7300627246873529,2013
1187,2014-03-31,TPWR,50.4577,35.8502,37.3942,78.0253,0.9275,1.1034,-0.3749,-2.9755,358677.4,-1.5504,5.4031,54.0388,1.5757,-0.1472,313.2652,0.6149515435371744,2014
1188,2015-03-31,TPWR,51.2725,35.8502,32.9807,84.8585,0.8277,1.0823,0.229,0.327,337199.2,0.167,5.3326,54.223,1.4219,14.3598,276.89,0.7064603911218759,2015
1189,2016-03-31,TPWR,47.0878,35.8502,32.9807,72.3359,0.7417,1.0621,0.9118,3.9598,295008.9,2.03,5.2251,48.5589,1.3314,-10.4458,295.8004,0.639442993036479,2016
1190,2017-03-31,TPWR,55.3264,41.498,43.289,81.0957,0.4257,1.1173,1.1721,6.4389,275875.9,3.3112,5.4934,54.4022,1.6608,12.0393,326.5135,0.3647346447684668,2017
1191,2018-03-31,TPWR,58.0324,48.5956,44.3168,81.0957,0.5047,1.0606,2.9204,14.7615,268402.7,8.4816,5.3008,60.6331,1.3029,11.4535,296.278,0.5453949520422914,2018
1192,2019-03-31,TPWR,55.7791,41.8303,44.3168,81.0957,0.6967,1.0198,2.8358,13.5782,298810.6,8.7021,4.7881,67.6372,1.0911,11.6198,264.9805,0.7369033690924865,2019
1193,2020-03-31,TPWR,63.5248,46.6324,51.4813,92.354,0.6494,0.8811,1.17,5.3728,291363.7,3.7575,4.5921,72.2947,0.4544,6.886,265.4405,0.8611783804790901,2020
1194,2021-03-31,TPWR,67.5586,58.7436,51.4813,92.354,0.8969,1.108,1.1956,5.3828,327033.1,3.7354,4.5021,69.8531,1.4781,14.0869,209.2438,0.8157042711777597,2021
1195,2022-03-31,TPWR,66.0195,61.8846,43.7122,92.354,1.1659,1.4768,1.645,7.7807,428156.7,5.4496,4.7298,70.2264,3.3983,0.5344,228.1264,0.7986843722916013,2022
1196,2023-03-31,TPWR,66.0195,61.8846,43.7122,92.354,1.1246,1.2494,2.7661,13.0256,551090.8,10.4407,4.7089,90.0846,2.1119,28.2773,183.8407,0.8719752771568731,2023
1197,2003-03-31,TATACONS,18.1611,-11.6574,0.0334,65.932,2.4668,0.969,2.2453,7.3634,32921.6523,1.4824,3.2794,21.0467,0.9023,9.5239,149.5685,1.2377402778961726,2003
1198,2004-03-31,TATACONS,19.8949,-8.9411,1.7002,66.7534,2.6643,1.1297,5.305,16.2308,30495.543,3.6464,3.0595,23.8859,1.3858,13.49,133.7123,1.2416435412705802,2004
1199,2005-03-31,TATACONS,21.6287,-6.2247,3.3669,67.5747,3.3486,1.3511,5.3637,15.059,30413.4004,3.8326,2.8076,27.0148,1.9341,13.0994,107.4789,1.2601877433001534,2005
1200,2006-03-31,TATACONS,23.3625,-3.5084,5.0337,68.396,3.4816,1.7681,7.1714,19.3738,31065.25,5.321,2.7015,27.9154,3.1055,3.3336,108.224,0.9437319654506872,2006
1201,2007-03-31,TATACONS,25.0963,-0.792,6.7005,69.2173,2.9731,1.1666,6.9357,23.6985,40248.946,7.746,3.4169,36.7984,1.6505,38.4101,210.7425,0.9536575211705749,2007
1202,2008-03-31,TATACONS,34.6243,7.5506,23.7908,72.3961,2.8728,1.2011,18.2237,55.2248,43096.463,25.041,3.0304,55.2107,1.4974,57.1777,76.4246,2.451077687170948,2008
1203,2009-03-31,TATACONS,41.6859,26.5781,25.9674,72.3961,2.9662,0.9982,8.1377,19.8872,48478.748,11.328,2.4438,58.7156,0.9956,6.3483,66.9538,2.8372545237628928,2009
1204,2010-03-31,TATACONS,28.5987,7.8828,5.3507,72.3961,3.8437,1.2837,4.5965,10.6144,57829.504,6.311,2.3092,60.2077,1.6258,2.5412,48.2587,2.5633903523436956,2010
1205,2011-03-31,TATACONS,28.5987,7.8828,5.3507,72.3961,4.306,1.2689,3.1839,6.6228,59824.224,4.11,2.0801,63.9899,1.5276,6.2818,26.3194,2.0396552404280044,2011
1206,2012-03-31,TATACONS,27.9449,5.9197,5.3507,72.3961,4.7356,1.2877,4.4398,8.3574,65852.58,5.76,1.8824,73.8317,1.5217,15.3803,20.0606,2.242171000307603,2012
1207,2013-03-31,TATACONS,28.8905,5.5874,8.5248,72.3961,4.5983,1.3521,4.3666,7.9513,72703.244,6.03,1.8209,77.7835,1.6437,5.3524,28.872,1.6805474865927945,2013
1208,2014-03-31,TATACONS,29.3934,7.0976,8.5248,72.3961,4.7407,1.3431,5.114,9.0162,76219.839,7.7703,1.763,94.5805,1.5865,21.5946,24.5877,2.217161567044162,2014
1209,2015-03-31,TATACONS,37.1794,17.6382,17.6542,76.0987,4.8833,1.3899,2.5404,4.3701,78326.717,3.9266,1.7202,88.8228,1.6752,-6.0877,24.1049,2.008530778799617,2015
1210,2016-03-31,TATACONS,40.1066,20.4772,23.6094,76.0987,4.2577,1.1404,-0.0565,-0.094,65328.8,-0.09,1.663,98.9839,1.2249,13.734,21.6746,1.9655679502531456,2016
1211,2017-03-31,TATACONS,40.2877,21.0208,23.6094,76.0987,5.3087,1.3366,3.9688,6.2247,66805.5,6.17,1.5684,99.2744,1.5165,0.2934,12.2948,2.142681914010094,2017
1212,2018-03-31,TATACONS,42.7724,23.0142,26.5719,78.5972,6.9025,1.8779,4.9052,7.4537,67085.2,7.85,1.5195,111.4129,2.3224,12.2273,15.0205,2.8404705086529245,2018
1213,2019-03-31,TATACONS,44.4724,28.1184,26.5719,78.5972,6.0451,1.5065,3.7917,5.6838,71572.3,6.47,1.499,116.1677,1.7557,4.2677,15.2339,3.093983427895016,2019
1214,2020-03-31,TATACONS,46.6854,34.7629,26.5719,78.5972,6.1713,1.7219,3.1232,4.3483,95474.5,4.99,1.3923,149.9087,1.9669,88.4267,10.9477,2.871757808551501,2020
1215,2021-03-31,TATACONS,51.3429,47.1761,28.1439,78.5972,10.6241,3.1892,4.4207,6.0438,115354.5,9.3,1.3672,157.7178,4.0509,5.2092,7.8951,2.277822301790943,2021
1216,2022-03-31,TATACONS,57.3785,48.0217,39.1475,84.8585,11.8909,3.6755,4.5236,6.3065,123470.1,10.15,1.3942,164.3092,4.7313,4.1792,9.3252,2.249144240406982,2022
1217,2023-03-31,TATACONS,57.3785,48.0217,39.1475,84.8585,9.8281,3.1733,5.4806,7.6628,136598.1,13.02,1.3982,175.2046,4.0458,7.4942,9.8302,2.1170082656420397,2023
1218,2003-03-31,POLYCAB,-42.6489,-136.3964,-70.574,78.5972,-38.2601,-14.2052,-12.1694,-5.6855,-83657.0747,-138.2333,3.4676,-682.8412,-18.8827,-8.736,95.9137,-4.912111900971613,2003
1219,2004-03-31,POLYCAB,-38.1956,-128.3595,-65.2354,78.5972,-35.6171,-13.2298,-10.7958,-4.2801,-73246.8595,-127.3168,3.3644,-627.078,-17.5906,-7.0436,91.0787,-3.8787612108525518,2004
