,Entity,year,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,ESG_DISCLOSURE_SCORE,ALTMAN_Z_SCORE,RETURN_COM_EQY,PE_RATIO,TOBIN_Q_RATIO,NUMBER_OF_DIRECTORS_ON_BOARD,INDEPENDENT_DIRECTORS,CEO_DUALITY,BOARD_MEETING_ATTENDANCE_PCT,PCT_INDEPENDENT_DIRECTORS,PCT_IND_DIRECTORS_ON_AUDIT_CMTE,NUM_IND_DIR_ON_CMPNSTN_CMTE,PCT_OF_IND_DIRECTORS_ON_NOM_CMTE,CLASSIFIED_BOARD_SYSTEM,PCT_WOMEN_ON_BOARD,BOARD_DURATION,RETURN_ON_ASSET,TOT_DEBT_TO_TOT_ASSET,IS_RD_EXPEND
475,BPCL,31-03-2013,44.6281,67.1875,58.9286,53.9419,3.4583,11.5192,14.5213,1.1324,9.0,3.0,1.0,85.78,33.333,66.667,3.0,0.0,1.0,0.0,3.0,2.3904,41.6806,346.6
476,BPCL,31-03-2014,45.4545,71.875,58.9286,55.6017,3.5752,21.5969,8.5068,1.1556,8.0,2.0,1.0,84.7,25.0,66.667,2.0,0.0,1.0,0.0,3.0,4.6437,37.3004,368.2
477,BPCL,31-03-2015,49.5868,65.625,58.9286,56.0166,3.5447,22.8875,12.198,1.4147,9.0,2.0,1.0,87.11,22.222,66.667,2.0,66.667,1.0,0.0,3.0,5.4666,29.3106,407.3
478,BPCL,31-03-2016,52.8926,62.5,58.9286,56.8465,3.4178,30.124,15.6345,1.435,10.0,3.0,1.0,96.63,30.0,100.0,2.0,66.667,1.0,0.0,3.0,8.7483,27.0623,597.0
479,BPCL,31-03-2017,48.7603,45.3125,58.9286,50.2075,2.9462,29.7577,9.7707,1.579,11.0,4.0,1.0,84.42,44.444,100.0,3.0,75.0,1.0,0.0,3.0,8.9213,32.7497,494.8
480,BPCL,31-03-2018,42.1488,50.0,58.9286,48.1328,3.0745,26.7167,9.333,1.4662,14.0,7.0,1.0,96.22,58.333,100.0,3.0,100.0,1.0,16.667,3.0,7.8526,31.29,831.9
481,BPCL,31-03-2019,42.1488,50.0,58.9286,48.1328,3.1188,20.7003,10.0214,1.3467,12.0,4.0,1.0,85.26,36.364,100.0,2.0,66.667,1.0,9.091,3.0,6.0651,32.7459,1007.2
482,BPCL,31-03-2020,61.60205,72.77644231,65.10991923,65.38465385,3.122830065,20.27185515,14.12633007,1.385345098,13.0,4.0,1.0,90.63115385,40.11446154,89.39404545,2.0,85.0001,1.0,6.264769231,3.0,5.761644118,36.1750451,710.9252288
483,BPCL,31-03-2021,66.16112857,77.43818681,66.87601099,69.32200879,3.123272996,20.38629265,14.2695344,1.403316512,13.0,4.0,1.0,90.96978022,40.6352967,89.0443986,2.0,88.3334,1.0,6.68521978,3.0,5.834860784,36.52071651,744.1353113
484,BPCL,31-03-2022,70.72020714,82.09993132,68.64210275,73.25936374,3.123715927,20.50073015,14.41273873,1.421287926,14.0,4.0,1.0,91.30840659,41.15613187,88.69475175,2.0,91.6667,1.0,7.10567033,3.0,5.908077451,36.86638793,777.3453939
485,BPCL,31-03-2023,75.27928571,86.76167582,70.40819451,77.19671868,3.124158858,20.61516765,14.55594307,1.43925934,14.0,4.0,1.0,91.64703297,41.67696703,88.3451049,2.0,95.0,1.0,7.526120879,3.0,5.981294118,37.21205934,810.5554764
486,SUNP,31-03-2006,0.0,0.0,0.0,0.0,5.7908,42.1745,27.8172,4.6352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7645,47.4016,1533.7
487,SUNP,31-03-2007,0.0,0.0,0.0,0.0,10.2228,35.9705,25.3134,5.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9446,25.7697,2786.2
488,SUNP,31-03-2008,0.0,0.0,0.0,0.0,14.6183,40.0929,16.4663,4.4244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5837,4.111,5583.9
489,SUNP,31-03-2009,0.0,0.0,0.0,0.0,15.9864,31.0968,12.6641,2.9332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3479,2.1648,3098.6
490,SUNP,31-03-2010,14.7287,3.5088,42.8571,18.595,23.2673,18.1672,27.4708,4.2282,0.0,4.0,0.0,94.28,57.142,100.0,0.0,0.0,1.0,0.0,0.0,15.5874,1.8866,2083.1
491,SUNP,31-03-2011,14.7287,3.5088,42.8571,18.595,15.6104,20.9801,25.1881,3.9371,0.0,4.0,0.0,92.5,50.0,100.0,0.0,0.0,1.0,0.0,0.0,16.9367,3.4395,3096.1
492,SUNP,31-03-2012,12.4031,8.7719,48.2143,19.8347,13.8504,24.4641,22.2075,3.8401,7.0,4.0,0.0,87.5,50.0,100.0,0.0,0.0,1.0,0.0,5.0,18.4191,1.9469,4253.2
493,SUNP,31-03-2013,12.4031,8.7719,44.6429,19.0083,15.5745,21.9137,28.3681,4.3921,8.0,4.0,0.0,90.62,50.0,100.0,0.0,0.0,1.0,0.0,5.0,16.1,1.2618,6675.8
494,SUNP,31-03-2014,14.7287,8.7719,44.6429,20.2479,10.6937,18.7468,37.8931,4.4223,9.0,5.0,0.0,95.55,55.556,100.0,0.0,0.0,1.0,11.111,5.0,12.5776,8.7191,9926.6
495,SUNP,31-03-2015,14.7287,8.7719,44.6429,20.2479,8.347,20.5574,54.1746,4.8204,9.0,5.0,0.0,92.59,55.556,100.0,2.0,66.667,1.0,11.111,5.0,11.6142,18.4352,18810.3
496,SUNP,31-03-2016,14.7287,8.7719,39.2857,19.0083,8.7129,15.5089,43.3862,3.9598,9.0,5.0,0.0,93.33,55.556,100.0,2.0,66.667,1.0,11.111,5.0,8.7142,15.3011,22070.4
497,SUNP,31-03-2017,11.6279,22.807,48.2143,22.7273,7.077,20.0062,23.7293,3.0919,10.0,5.0,0.0,89.09,50.0,100.0,2.0,66.667,1.0,10.0,5.0,11.911,16.01,22703.6
498,SUNP,31-03-2018,11.6279,22.807,48.2143,22.7273,5.0236,5.592,56.6823,2.2474,10.0,5.0,0.0,86.27,50.0,100.0,2.0,66.667,1.0,10.0,5.0,3.3284,16.0971,22340.3
499,SUNP,31-03-2019,11.6279,22.807,48.2143,22.7273,5.4914,6.6867,43.1396,2.1359,11.0,3.0,0.0,89.79,37.5,66.667,2.0,66.667,1.0,12.5,5.0,4.1257,16.2525,19775.3
500,SUNP,31-03-2020,11.78294,24.56136667,47.50003333,23.05789333,8.932839869,4.653527941,46.54813856,3.169120915,11.0,5.0,0.0,88.78866667,45.794,86.6668,2.0,66.667,1.0,15.4444,5.0,4.354319853,8.947644444,21737.13725
501,SUNP,31-03-2021,11.50104909,26.85801333,47.92211576,23.54625576,8.70490313,2.185034314,48.45024321,3.092516684,12.0,5.0,0.0,88.3589697,44.82363636,84.84863636,2.0,66.667,1.0,17.05550909,5.0,2.963812255,8.305100585,23157.14819
502,SUNP,31-03-2022,11.21915818,29.15466,48.34419818,24.03461818,8.476966391,-0.283459314,50.35234785,3.015912453,12.0,5.0,0.0,87.92927273,43.85327273,83.03047273,2.0,66.667,1.0,18.66661818,5.0,1.573304657,7.662556725,24577.15913
503,SUNP,31-03-2023,10.93726727,31.45130667,48.76628061,24.52298061,8.249029653,-2.751952941,52.25445249,2.939308222,13.0,5.0,0.0,87.49957576,42.88290909,81.21230909,2.0,66.667,1.0,20.27772727,5.0,0.182797059,7.020012865,25997.17007
504,PWGR,31-03-2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,PWGR,31-03-2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,PWGR,31-03-2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,PWGR,31-03-2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,PWGR,31-03-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,PWGR,31-03-2011,4.6512,17.5439,48.2143,17.7686,0.8212,0.0,16.6232,1.3317,0.0,7.0,1.0,89.81,50.0,100.0,0.0,0.0,1.0,7.142,3.0,0.0,53.5813,4.7
510,PWGR,31-03-2012,4.6512,17.5439,48.2143,17.7686,0.7011,14.6797,15.1471,1.2875,7.0,2.0,1.0,93.37,25.0,66.667,0.0,0.0,1.0,25.0,3.0,3.8906,58.9972,31.6
511,PWGR,31-03-2013,9.3023,36.8421,51.7857,25.6198,0.5943,17.2552,11.3519,1.1991,15.0,7.0,1.0,95.2,50.0,80.0,3.0,0.0,1.0,14.29,3.0,4.1969,61.061,10.8
512,PWGR,31-03-2014,10.8527,47.3684,51.7857,28.9256,0.5465,14.8854,11.0876,1.143,15.0,7.0,1.0,93.75,50.0,80.0,4.0,0.0,1.0,14.29,3.0,3.5686,59.5277,6.9
513,PWGR,31-03-2015,10.8527,47.3684,51.7857,28.9256,0.585,13.7995,15.0738,1.2336,13.0,5.0,1.0,91.25,41.667,75.0,3.0,50.0,1.0,8.333,3.0,3.3392,59.8662,34.1
514,PWGR,31-03-2016,10.8527,47.3684,48.2143,28.0992,0.5243,14.4611,12.2125,1.1606,8.0,1.0,1.0,90.45,14.286,33.333,0.0,0.0,1.0,14.286,3.0,3.5045,60.5409,54.0
515,PWGR,31-03-2017,13.1783,43.8596,62.5,31.8182,0.7243,15.8804,13.8553,1.2622,10.0,3.0,1.0,95.91,30.0,75.0,3.0,50.0,1.0,20.0,3.0,3.8927,58.4669,26.3
516,PWGR,31-03-2018,11.6279,43.8596,57.1429,29.7521,0.7015,15.7328,20.5497,1.2072,9.0,3.0,1.0,95.23,33.333,100.0,3.0,60.0,1.0,22.222,3.0,3.8262,58.3638,13.3
517,PWGR,31-03-2019,11.6279,43.8596,57.1429,29.7521,0.6669,17.678,8.2428,1.1797,11.0,5.0,1.0,98.94,45.454,80.0,4.0,57.143,1.0,18.182,3.0,4.2454,59.176,126.7
518,PWGR,31-03-2020,14.44873056,54.92195278,59.67265,34.446775,0.620161111,16.45844286,12.861925,1.163975,10.0,3.0,1.0,97.11944444,32.00730556,73.611,3.0,65.7144,1.0,19.9085,3.0,3.902710714,60.20096667,76.86666667
519,PWGR,31-03-2021,15.39187889,58.22603444,61.01194,36.03769,0.613857778,16.66109405,12.67555667,1.152223333,10.0,3.0,1.0,97.78977778,30.85898889,72.99986667,3.0,73.143,1.0,20.69586667,3.0,3.923754762,60.47269333,85.38666667
520,PWGR,31-03-2022,16.33502722,61.53011611,62.35123,37.628605,0.607554444,16.86374524,12.48918833,1.140471667,9.0,2.0,1.0,98.46011111,29.71067222,72.38873333,3.0,80.5716,1.0,21.48323333,3.0,3.94479881,60.74442,93.90666667
521,PWGR,31-03-2023,17.27817556,64.83419778,63.69052,39.21952,0.601251111,17.06639643,12.30282,1.12872,9.0,2.0,1.0,99.13044444,28.56235556,71.7776,3.0,88.0002,1.0,22.2706,3.0,3.965842857,61.01614667,102.4266667
522,BJAUT,31-03-2006,0.0,0.0,0.0,0.0,0.0,23.1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9149,10.0098,767.4
523,BJAUT,31-03-2007,0.0,0.0,0.0,0.0,0.0,21.9926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0808,7.8988,1150.3
524,BJAUT,31-03-2008,0.0,0.0,0.0,0.0,0.0,19.2828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.892,27.6738,1187.4
525,BJAUT,31-03-2009,0.0,0.0,0.0,0.0,3.6495,31.1836,16.6359,2.2154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9815,4.6656,1148.7
526,BJAUT,31-03-2010,2.3256,14.0351,51.7857,16.5289,7.3434,70.4061,18.2727,4.8066,0.0,9.0,0.0,84.37,56.25,100.0,3.0,75.0,1.0,6.25,3.0,24.9281,0.5105,1347.6
527,BJAUT,31-03-2011,2.3256,14.0351,51.7857,16.5289,9.0452,91.8347,12.255,5.0893,0.0,9.0,0.0,91.66,56.25,100.0,3.0,75.0,1.0,6.25,3.0,42.8568,1.9626,1246.0
528,BJAUT,31-03-2012,4.6512,14.0351,51.7857,17.7686,9.1465,55.9357,15.9516,4.8061,15.0,9.0,0.0,88.54,56.25,100.0,3.0,75.0,1.0,6.25,3.0,29.9705,0.2278,1559.2
529,BJAUT,31-03-2013,4.6512,14.0351,51.7857,17.7686,10.1214,44.2876,16.6225,4.4718,16.0,9.0,0.0,89.58,56.25,100.0,3.0,75.0,1.0,6.25,3.0,26.375,0.2141,2385.9
530,BJAUT,31-03-2014,4.6512,22.807,51.7857,19.8347,9.9614,37.0796,17.839,4.2745,16.0,9.0,0.0,89.58,56.25,100.0,3.0,75.0,1.0,6.25,3.0,24.3762,0.0,2767.9
531,BJAUT,31-03-2015,9.3023,38.5965,51.7857,26.0331,10.4343,28.4597,19.2865,3.96,16.0,9.0,0.0,82.81,56.25,100.0,3.0,75.0,1.0,6.25,5.0,19.3496,0.0,3614.1
532,BJAUT,31-03-2016,11.6279,33.3333,51.7857,26.0331,16.0257,32.3403,17.1426,4.225,15.0,8.0,1.0,79.83,53.333,100.0,3.0,75.0,1.0,6.667,5.0,24.4609,0.0,3351.6
533,BJAUT,31-03-2017,14.7287,38.5965,48.2143,28.0992,15.6668,25.5953,19.8968,3.9266,15.0,7.0,0.0,78.57,46.667,100.0,3.0,75.0,1.0,6.667,5.0,20.9861,0.0,3676.4
534,BJAUT,31-03-2018,14.7287,38.5965,48.2143,28.0992,12.7286,22.0415,18.8251,3.3467,16.0,8.0,0.0,88.97,50.0,100.0,3.0,75.0,1.0,6.25,5.0,18.0379,0.0,0.0
535,BJAUT,31-03-2019,14.7287,38.5965,48.2143,28.0992,11.4845,22.5731,17.094,3.1157,16.0,8.0,0.0,88.33,50.0,100.0,3.0,75.0,1.0,6.25,5.0,18.2587,0.0,0.0
536,BJAUT,31-03-2020,17.51938667,46.31578667,48.2143,31.40500667,15.67258545,39.33613382,19.02769091,3.667052727,16.0,8.0,0.0,83.922,48.5278,100.0,3.0,75.0,1.0,6.4446,6.0,27.48725735,-3.955131373,2444.633987
537,BJAUT,31-03-2021,19.18252788,49.88835333,47.75975818,33.02785333,16.53305727,39.89467941,19.32288636,3.60796,16.0,7.0,0.0,83.50345455,47.57830909,100.0,3.0,75.0,1.0,6.464818182,6.0,28.51636569,-4.971945201,2548.052769
538,BJAUT,31-03-2022,20.84566909,53.46092,47.30521636,34.6507,17.39352909,40.453225,19.61808182,3.548867273,16.0,7.0,0.0,83.08490909,46.62881818,100.0,3.0,75.0,1.0,6.485036364,6.0,29.54547402,-5.98875903,2651.471551
539,BJAUT,31-03-2023,22.5088103,57.03348667,46.85067455,36.27354667,18.25400091,41.01177059,19.91327727,3.489774545,16.0,7.0,0.0,82.66636364,45.67932727,100.0,3.0,75.0,1.0,6.505254545,7.0,30.57458235,-7.005572859,2754.890334
540,IIB,31-03-2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,IIB,31-03-2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,IIB,31-03-2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,IIB,31-03-2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,IIB,31-03-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,IIB,31-03-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,IIB,31-03-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,IIB,31-03-2013,8.0357,31.6667,48.2143,24.1228,0.0,0.0,18.5387,1.1847,9.0,6.0,0.0,92.06,66.667,100.0,1.0,25.0,1.0,11.111,3.0,0.0,13.3833,0.0
548,IIB,31-03-2014,28.5714,46.6667,53.5714,39.4737,0.0,16.8896,18.6909,1.1993,7.0,5.0,0.0,81.78,62.5,100.0,1.0,25.0,1.0,12.5,3.0,1.7564,17.3202,0.0
549,IIB,31-03-2015,46.4286,41.6667,53.5714,46.9298,0.0,18.2219,26.0665,1.3324,7.0,5.0,0.0,86.274,71.429,100.0,2.0,50.0,1.0,14.286,3.0,1.829,19.2211,0.0
550,IIB,31-03-2016,45.5357,41.6667,57.1429,47.3684,0.0,16.1349,24.3851,1.279,9.0,5.0,0.0,95.83,62.5,80.0,2.0,50.0,1.0,12.5,3.0,1.8145,17.856,0.0
551,IIB,31-03-2017,45.5357,41.6667,62.5,48.6842,0.0,14.9584,29.6536,1.3616,10.0,6.0,0.0,98.73,66.667,80.0,2.0,66.667,1.0,11.111,3.0,1.7838,12.9046,0.0
552,IIB,31-03-2018,41.0714,41.6667,67.8571,47.807,0.0,16.21,29.8463,1.379,9.0,5.0,0.0,95.45,62.5,80.0,3.0,75.0,1.0,12.5,4.0,1.8017,17.5776,0.0
553,IIB,31-03-2019,41.0714,41.6667,67.8571,47.807,0.0,13.0633,32.4285,1.2901,11.0,7.0,0.0,88.11,70.0,80.0,3.0,75.0,1.0,20.0,4.0,1.3217,17.2395,0.0
554,IIB,31-03-2020,54.20915714,43.80955714,72.44894286,55.95235714,0.0,13.27864667,35.31098571,1.390128571,11.0,6.0,0.0,95.16857143,66.78571429,71.42857143,3.0,90.47628571,1.0,16.78571429,4.0,1.48924,17.32417143,0.0
555,IIB,31-03-2021,58.60966429,44.52384286,75.89281429,59.14784286,0.0,12.52596952,37.72410357,1.4153,11.0,6.0,0.0,96.16664286,66.97275,67.14285714,4.0,100.0001071,1.0,17.62471429,4.0,1.423922857,17.53013214,0.0
556,IIB,31-03-2022,63.01017143,45.23812857,79.33668571,62.34332857,0.0,11.77329238,40.13722143,1.440471429,12.0,6.0,0.0,97.16471429,67.15978571,62.85714286,4.0,109.5239286,1.0,18.46371429,4.0,1.358605714,17.73609286,0.0
557,IIB,31-03-2023,67.41067857,45.95241429,82.78055714,65.53881429,0.0,11.02061524,42.55033929,1.465642857,12.0,7.0,0.0,98.16278571,67.34682143,58.57142857,4.0,119.04775,1.0,19.30271429,5.0,1.293288571,17.94205357,0.0
558,ADSEZ,31-03-2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4612,0.0
559,ADSEZ,31-03-2007,0.0,0.0,44.6429,10.3306,5.0597,12.5066,103.1279,4.4886,0.0,5.0,1.0,81.08,50.0,75.0,2.0,0.0,1.0,0.0,3.0,4.7196,35.069,0.0
560,ADSEZ,31-03-2008,0.0,0.0,44.6429,10.3306,2.6317,15.6032,29.9629,2.4104,0.0,5.0,1.0,83.33,50.0,75.0,3.0,0.0,1.0,0.0,3.0,6.6509,40.7303,0.0
561,ADSEZ,31-03-2009,0.0,0.0,44.6429,10.3306,4.2715,21.1984,46.8013,4.2353,0.0,5.0,1.0,73.07,50.0,80.0,4.0,0.0,1.0,0.0,3.0,8.5452,43.2365,0.0
562,ADSEZ,31-03-2010,0.0,5.2632,44.6429,11.5702,3.7012,24.0412,29.8362,3.4354,0.0,4.0,1.0,77.5,44.444,75.0,4.0,0.0,1.0,0.0,3.0,10.0706,37.7286,0.0
563,ADSEZ,31-03-2011,0.0,5.2632,44.6429,11.5702,1.1052,24.4917,23.219,1.8154,11.0,5.0,1.0,81.25,50.0,75.0,3.0,0.0,1.0,0.0,3.0,6.2197,67.7763,0.0
564,ADSEZ,31-03-2012,9.3023,33.3333,48.2143,23.9669,1.9557,28.9707,18.068,2.0598,10.0,5.0,1.0,77.08,50.0,75.0,2.0,0.0,1.0,0.0,3.0,6.9109,55.0144,0.0
565,ADSEZ,31-03-2013,9.3023,33.3333,48.2143,23.9669,2.3642,22.9523,22.1834,2.2172,10.0,5.0,1.0,92.5,50.0,75.0,2.0,66.667,1.0,0.0,3.0,7.6072,52.4128,0.0
566,ADSEZ,31-03-2014,11.6279,33.3333,42.8571,23.9669,2.688,23.6998,27.5671,2.6531,11.0,5.0,1.0,75.0,50.0,75.0,2.0,66.667,1.0,0.0,3.0,8.1549,55.2682,0.0
567,ADSEZ,31-03-2015,11.6279,33.3333,42.8571,23.9669,2.0926,24.0382,17.7055,1.9832,9.0,5.0,1.0,71.2,55.556,75.0,2.0,66.667,1.0,11.111,3.0,8.197,49.0947,0.0
568,ADSEZ,31-03-2016,37.9845,28.0702,42.8571,36.7769,2.7841,25.4825,17.9778,2.2153,7.0,4.0,0.0,76.31,57.143,66.667,2.0,66.667,1.0,14.286,3.0,9.5181,47.0967,0.0
569,ADSEZ,31-03-2017,43.4109,33.3333,53.5714,43.3884,3.1591,19.2019,19.9605,2.1067,8.0,4.0,0.0,79.48,50.0,75.0,2.0,66.667,1.0,12.5,3.0,8.0774,43.5464,0.0
570,ADSEZ,31-03-2018,43.4109,33.3333,53.5714,43.3884,2.6432,17.6265,19.6238,1.9542,9.0,5.0,0.0,80.95,55.556,75.0,2.0,66.667,1.0,11.111,3.0,7.6807,46.1217,0.0
571,ADSEZ,31-03-2019,51.93804286,42.00775278,49.7293803,44.28370909,2.072877273,24.15760152,2.840093939,1.50980303,8.0,4.0,0.0,77.96636364,54.84636364,72.60109091,2.0,66.667,1.0,12.95395455,3.0,8.817716667,52.23921154,0.0
572,ADSEZ,31-03-2020,58.97017143,45.10716111,50.26009009,47.58949126,1.950035315,24.5432197,-1.543909557,1.337277855,7.0,4.0,0.0,77.79772727,55.42915035,72.27475874,2.0,66.667,1.0,14.31856294,3.0,8.990285897,52.9375956,0.0
573,ADSEZ,31-03-2021,66.0023,48.20656944,50.79079988,50.89527343,1.827193357,24.92883788,-5.927913054,1.164752681,7.0,4.0,0.0,77.62909091,56.01193706,71.94842657,1.0,66.667,1.0,15.68317133,3.0,9.162855128,53.63597967,0.0
574,ADSEZ,31-03-2022,73.03442857,51.30597778,51.32150967,54.20105559,1.704351399,25.31445606,-10.31191655,0.992227506,6.0,4.0,0.0,77.46045455,56.59472378,71.62209441,1.0,66.667,1.0,17.04777972,3.0,9.335424359,54.33436374,0.0
575,ADSEZ,31-03-2023,80.06655714,54.40538611,51.85221946,57.50683776,1.581509441,25.70007424,-14.69592005,0.819702331,6.0,4.0,0.0,77.29181818,57.17751049,71.29576224,1.0,66.667,1.0,18.41238811,3.0,9.50799359,55.0327478,0.0
576,BRIT,31-03-2006,8.5271,17.5439,48.2143,19.8347,5.7531,44.1333,33.1111,3.5472,0.0,6.0,0.0,82.69,50.0,75.0,4.0,50.0,1.0,8.333,3.0,8.5788,38.2281,92.82
577,BRIT,31-03-2007,8.5271,17.5439,48.2143,19.8347,6.463,54.2838,35.4877,4.6233,12.0,6.0,0.0,84.25,50.0,66.667,3.0,50.0,1.0,8.333,3.0,11.5318,32.801,65.0
578,BRIT,31-03-2008,8.5271,17.5439,48.2143,19.8347,6.9006,53.6689,24.169,4.0352,12.0,6.0,0.0,79.16,50.0,66.667,4.0,50.0,1.0,8.333,3.0,13.9309,20.1755,83.3
579,BRIT,31-03-2009,8.5271,17.5439,48.2143,19.8347,9.1954,58.3121,25.5576,5.4219,14.0,7.0,0.0,79.16,58.333,66.667,4.0,50.0,1.0,8.333,3.0,19.8154,7.1082,99.9
580,BRIT,31-03-2010,6.2016,17.5439,48.2143,18.595,14.3746,67.4073,37.5923,9.8215,13.0,8.0,0.0,89.23,61.539,66.667,4.0,66.667,1.0,7.692,3.0,28.1065,5.1934,167.0
581,BRIT,31-03-2011,8.5271,22.807,48.2143,21.0744,18.1786,49.4212,39.0877,9.6264,13.0,8.0,0.0,84.61,61.539,66.667,4.0,66.667,1.0,7.692,5.0,26.2289,3.549,438.0
582,BRIT,31-03-2012,10.0775,28.0702,48.2143,23.1405,21.5002,36.9445,45.7678,10.1978,15.0,9.0,0.0,82.65,64.286,66.667,4.0,66.667,1.0,7.143,5.0,23.2672,2.8205,478.4
583,BRIT,31-03-2013,12.4031,28.0702,51.7857,25.2066,24.186,32.9113,59.4214,11.8464,15.0,9.0,0.0,92.63,64.286,66.667,3.0,60.0,1.0,7.143,5.0,21.604,3.8686,285.4
584,BRIT,31-03-2014,12.4031,28.0702,51.7857,25.2066,26.5016,30.2663,63.9482,12.1982,14.0,9.0,0.0,83.33,64.286,66.667,3.0,60.0,1.0,14.286,5.0,20.2825,2.4996,346.0
585,BRIT,31-03-2015,10.95842424,27.67146667,50.43289697,24.02954545,23.97356154,48.55641364,54.70496703,12.12463187,15.0,10.0,0.0,89.05151515,71.32928788,66.56612121,4.0,66.06080303,1.0,9.313712121,5.0,26.74737424,0.582569231,398.1985275
586,BRIT,31-03-2016,11.24302669,28.75722051,50.68264522,24.49478322,25.63215736,49.64968112,57.28063978,12.91214945,16.0,10.0,0.0,90.1654662,73.98878089,66.31557576,4.0,67.63424709,1.0,9.415796037,5.0,28.23510361,-1.631807253,430.1219692
587,BRIT,31-03-2017,11.52762914,29.84297436,50.93239347,24.96002098,27.29075319,50.7429486,59.85631253,13.69966703,16.0,11.0,0.0,91.27941725,76.64827389,66.0650303,4.0,69.20769114,1.0,9.517879953,6.0,29.72283298,-3.846183736,462.045411
588,BRIT,31-03-2018,11.81223159,30.92872821,51.18214172,25.42525874,28.94934901,51.83621608,62.43198527,14.48718462,16.0,11.0,0.0,92.3933683,79.3077669,65.81448485,4.0,70.7811352,1.0,9.619963869,6.0,31.21056235,-6.06056022,493.9688527
589,BRIT,31-03-2019,12.09683403,32.01448205,51.43188998,25.8904965,30.60794484,52.92948357,65.00765802,15.2747022,17.0,12.0,0.0,93.50731935,81.96725991,65.56393939,4.0,72.35457925,1.0,9.722047786,6.0,32.69829172,-8.274936703,525.8922945
590,BRIT,31-03-2020,12.38143648,33.1002359,51.68163823,26.35573427,32.26654066,54.02275105,67.58333077,16.06221978,17.0,12.0,0.0,94.6212704,84.62675291,65.31339394,5.0,73.92802331,1.0,9.824131702,6.0,34.1860211,-10.48931319,557.8157363
591,BRIT,31-03-2021,12.66603893,34.18598974,51.93138648,26.82097203,33.92513648,55.11601853,70.15900352,16.84973736,18.0,13.0,0.0,95.73522145,87.28624592,65.06284848,5.0,75.50146737,1.0,9.926215618,6.0,35.67375047,-12.70368967,589.739178
