,Year,Company Name,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,RETURN_ON_ASSET,FNCL_LVRG,BOOK_VAL_PER_SH,PX_TO_BOOK_RATIO,NET_WORTH_GROWTH,BS_CUR_ASSET_REPORT,BS_CUR_LIAB,TOT_DEBT_TO_COM_EQY,Liquidity
6025,2022,VGRD,10.3306,15.4959,15.4959,44.6429,11.4637,4.7524,11.4366,1.5208,32.6031,6.619,16.1537,15303.535,6266.034,4.8581,2.442300025821756
6026,2023,VGRD,10.3306,15.4959,15.4959,44.6429,8.392,4.1645,7.5438,1.6632,37.1984,6.7221,14.2621,15052.323,8166.864,31.2875,1.8430970565935711
6027,2003,BJE,8.3796,-20.4969,-22.1974,67.6088,1.0555,0.6923,-1.2918,4.7817,-2.1269,2.0735,-6.0164,5426.5434,7053.0979,178.8972,0.769384386398493
6028,2004,BJE,11.2165,-17.3976,-17.7349,68.5655,1.2733,0.8598,-0.8956,4.6466,9.261,2.3721,-4.2854,7628.967,8772.1952,167.043,0.8696759278680893
6029,2005,BJE,14.0534,-14.2983,-13.2725,69.5222,1.491,1.0273,-0.4994,4.5115,20.6489,2.6707,-2.5543,9831.3906,10491.2926,155.1889,0.9371000290278816
6030,2006,BJE,16.8904,-11.199,-8.81,70.4789,1.7088,1.6294,-0.1032,4.3764,10.0674,4.8604,-0.8233,4345.714,2558.52,305.6012,1.698526491878117
6031,2007,BJE,21.0542,0.0,0.0,63.0042,2.5627,1.4696,0.293,4.2412,71.2687,2.3904,0.9077,15510.133,13693.987,21.9567,1.132623610640203
6032,2008,BJE,25.2389,0.0,0.0,75.5268,2.4766,1.8177,-0.2193,3.3669,69.2569,4.0941,-2.6146,18731.894,18169.527,48.5273,1.0309511084135543
6033,2009,BJE,25.43,0.0,0.0,76.0987,2.2448,1.5818,-0.5066,3.9435,66.5228,3.3904,-3.1855,19510.024,19094.437,56.1778,1.021764820821897
6034,2010,BJE,31.1236,1.2685,15.8404,76.0987,2.38,1.3938,3.7307,4.0115,72.8469,2.5449,9.7094,20823.867,20032.061,108.9188,1.0395269363446924
6035,2011,BJE,31.2846,1.7517,15.8404,76.0987,2.5325,1.7497,3.3857,3.7329,83.1422,3.6738,14.5185,21251.432,21098.55,63.2057,1.007246090371139
6036,2012,BJE,32.1195,1.7517,15.8404,78.5972,3.1253,2.3905,2.556,3.6364,89.5522,6.1461,8.5044,26764.149,24389.873,76.6274,1.097346796352732
6037,2013,BJE,33.8296,1.7517,20.9794,78.5972,2.4364,1.8996,3.5531,4.3388,100.6141,5.4122,12.7512,39905.102,38179.799,150.1352,1.045188896882354
6038,2014,BJE,32.4615,1.7517,16.8682,78.5972,1.9207,1.3735,-0.1904,4.0538,118.5091,2.2652,27.6839,32990.091,29610.673,62.3762,1.1141283752652296
6039,2015,BJE,32.4615,1.7517,16.8682,78.5972,4.008,3.2512,4.3135,3.019,137.7923,7.0875,17.0573,29697.816,25415.039,33.5552,1.1685134931329435
6040,2016,BJE,48.1642,21.9873,43.8029,78.5972,5.0072,3.6591,3.112,2.4954,150.7349,7.1297,9.7152,26110.796,21575.926,5.2432,1.210181940742659
6041,2017,BJE,59.8632,49.3506,51.5719,78.5972,4.4737,3.1803,4.9877,2.3823,165.7359,6.3468,10.1447,34124.712,26166.709,5.3168,1.3041270111575742
6042,2018,BJE,22.5642,-5.0004,0.1149,72.3923,2.1443,1.3624,1.0855,3.971,43.4247,3.268,4.3698,14236.2379,13929.4872,131.4805,1.0220216793048922
6043,2019,BJE,25.4011,-1.9011,4.5773,73.349,2.362,1.53,1.4817,3.8359,54.8126,3.5666,6.1009,16438.6615,15648.5845,119.6264,1.0504887199222397
6044,2020,BJE,28.238,1.1982,9.0398,74.3057,2.5798,1.6975,1.8779,3.7007,66.2005,3.8652,7.8319,18641.0851,17367.6818,107.7722,1.0733202804302877
6045,2021,BJE,31.075,4.2975,13.5023,75.2624,2.7975,1.865,2.2741,3.5656,77.5884,4.1639,9.5629,20843.5087,19086.7791,95.918,1.092039080601085
6046,2022,BJE,33.9119,7.3968,17.9647,76.2191,3.0153,2.0326,2.6703,3.4305,88.9763,4.4625,11.294,23045.9324,20805.8764,84.0639,1.1076645826849187
6047,2023,BJE,36.7488,10.4961,22.4272,77.1758,3.233,2.2001,3.0666,3.2954,100.3642,4.7611,13.025,25248.356,22524.9737,72.2097,1.1209050157514724
6048,2003,RW,11.7143,-11.8798,-13.4771,60.3154,1.5692,0.757,2.6143,2.3424,164.8019,0.5434,11.1821,11294.7051,5492.8911,51.7313,2.05624049237022
6049,2004,RW,13.1418,-10.3448,-11.7554,61.3428,2.1686,0.9963,7.0759,1.8331,180.9908,0.9934,9.8232,14606.0049,4489.5308,45.3095,3.2533477440448784
6050,2005,RW,14.5693,-8.8099,-10.0336,62.3702,2.2659,1.3794,4.3566,1.8289,191.4143,1.7073,5.7591,8335.6748,4479.3828,54.5671,1.860898068367812
6051,2006,RW,15.9968,-7.2749,-8.3119,63.3976,2.638,1.7,5.5439,2.005,207.5165,2.4943,8.4122,14347.7539,5435.3218,74.0872,2.6397248273322105
6052,2007,RW,17.4243,-5.74,-6.5901,64.425,1.7612,1.2063,4.5888,2.2524,233.7893,1.4862,12.6606,15602.3184,8604.8926,93.8622,1.8131915324544552
6053,2008,RW,21.0542,0.0,0.0,63.0042,1.7732,1.448,0.4527,3.2625,84.5382,3.5836,-63.84,15567.97,5761.969,0.0,2.70184896864249
6054,2009,RW,20.1288,0.0,0.0,60.2348,1.2804,0.7983,-6.7495,3.8643,198.2077,0.3842,134.4592,19511.267,6403.185,150.2576,3.0471190509098203
6055,2010,RW,25.2389,0.0,0.0,75.5268,1.6795,1.0836,-1.3889,3.0184,191.5702,1.2494,-3.3487,19473.785,6107.477,143.8998,3.1885154868368724
6056,2011,RW,23.2673,0.0,0.0,69.6267,1.9435,1.2038,1.5092,2.9694,198.7872,1.6025,3.7673,18545.895,12353.214,131.8921,1.5013011998335009
6057,2012,RW,25.2389,0.0,0.0,75.5268,2.242,1.3107,4.0924,2.9479,221.9493,1.9135,11.6517,21633.716,15400.643,128.2076,1.404728101287719
6058,2013,RW,25.2389,0.0,0.0,75.5268,1.8254,1.0898,0.7017,2.9871,224.6457,1.2724,1.2149,22972.249,18411.799,127.1479,1.2476917111684742
6059,2014,RW,17.111,0.0,0.0,51.2041,2.0745,1.0881,2.4957,3.0317,238.8568,1.2669,6.326,25976.733,16490.628,129.6351,1.5752421921105733
6060,2015,RW,25.43,0.0,0.0,76.0987,2.2502,1.2524,2.4766,3.0292,251.1144,1.7643,5.1318,27073.247,19308.665,122.0366,1.4021294066679388
6061,2016,RW,25.43,0.0,0.0,76.0987,1.9829,1.1661,1.7686,2.984,272.4533,1.4889,8.4977,28597.816,21612.379,104.2957,1.3232146262102842
6062,2017,RW,36.7267,17.3059,16.6264,76.0987,1.9556,1.422,0.5016,3.0411,272.5799,2.3246,0.0465,29616.24,28056.868,105.6331,1.0555789762421095
6063,2018,RW,38.2456,17.3059,18.682,78.5972,2.0342,1.6054,2.37,3.2599,295.2114,3.041,8.3027,34320.997,34444.275,100.115,0.9964209436836746
6064,2019,RW,37.964,16.4603,18.682,78.5972,1.9268,1.4542,2.6302,3.3919,318.3068,2.5494,7.8233,40179.149,41336.695,109.6798,0.9719971323300036
6065,2020,RW,37.964,16.4603,18.682,78.5972,1.228,0.8794,2.7218,3.3285,367.1133,0.6069,21.6057,44068.049,42747.855,114.4135,1.0308832805763002
6066,2021,RW,37.964,16.4603,18.682,78.5972,0.8633,1.0459,-4.1006,3.2386,315.0429,1.1476,-11.7245,37363.376,29690.99,115.0377,1.2584078873759343
6067,2022,RW,37.964,16.4603,18.682,78.5972,2.03,1.4517,3.6893,3.167,354.358,2.4118,12.4792,44194.347,34130.22,99.724,1.2948743664705356
6068,2023,RW,37.964,16.4603,18.682,78.5972,2.6244,1.6391,6.7954,2.9607,435.4527,2.8064,22.885,49949.199,37598.652,87.2544,1.3284837711734985
6090,2003,AGIS,-5.3386,-25.7736,-38.6685,48.2179,3.064,0.9681,8.8774,3.6757,-20.3555,1.2496,16.0502,-682.3698,1153.6521,157.4163,-0.59148663622248
6091,2004,AGIS,-2.529,-23.3547,-34.5438,50.1073,3.2931,1.0989,8.8041,3.571,-15.601,1.4746,16.928,116.8889,1668.6211,150.3715,0.070051193767117
6092,2005,AGIS,0.2805,-20.9357,-30.4191,51.9966,2.9702,1.3106,8.7308,3.4662,4.2812,1.6538,17.8058,908.449,576.434,57.2054,1.5759809449130342
6093,2006,AGIS,3.0901,-18.5168,-26.2944,53.8859,3.3935,1.7227,13.05,2.1694,4.6625,2.6028,32.9004,1040.373,627.601,67.0281,1.6576981234892871
6094,2007,AGIS,5.8997,-16.0979,-22.1697,55.7753,2.5265,0.79,7.9281,2.1328,6.1585,0.5685,9.1465,831.176,642.766,55.8469,1.2931237806604583
6095,2008,AGIS,8.7092,-13.6789,-18.045,57.6646,3.2912,1.5861,11.7579,2.0682,5.8956,2.2192,9.2403,997.287,536.183,69.2173,1.8599750458332325
6096,2009,AGIS,11.5188,-11.26,-13.9202,59.5539,6.4569,2.2469,10.0855,2.0171,8.3304,3.4626,50.6018,2419.844,1426.611,39.3065,1.6962185206759235
6097,2010,AGIS,14.3284,-8.841,-9.7955,61.4433,1.7227,1.0702,1.1224,6.1546,8.7309,1.7123,4.8079,26129.531,25423.997,717.3824,1.027750711266997
6098,2011,AGIS,16.2459,0.0,0.0,48.6153,4.2805,1.1093,1.6956,6.5914,9.2702,1.3549,6.177,5555.363,5362.161,101.1386,1.0360306227284113
6099,2012,AGIS,17.9157,0.0,0.0,53.6123,7.0363,1.2439,6.4493,2.8698,10.484,1.6187,13.0938,3361.368,3783.005,64.3647,0.8885444243399097
6100,2013,AGIS,26.265,0.0,0.0,78.5972,7.4914,2.7034,11.3279,2.3482,12.795,4.7374,22.0431,3795.629,3141.556,45.4435,1.2082003313007947
6101,2014,AGIS,26.265,0.0,0.0,78.5972,7.4202,3.0819,10.6021,1.8324,22.1361,4.3797,73.0063,2509.068,2888.265,25.4524,0.8687111466572494
6102,2015,AGIS,31.8378,0.9061,15.8404,78.5972,5.7713,3.7819,7.3696,2.0524,25.0655,7.7636,13.2335,8433.801,10669.168,34.2163,0.7904834753750245
6103,2016,AGIS,31.8378,0.9061,15.8404,78.5972,8.3642,4.3711,9.3099,2.0785,36.1461,7.182,44.2062,6269.798,8491.161,25.1832,0.7383911340274905
6104,2017,AGIS,31.8378,0.9061,15.8404,78.5972,7.4577,3.2216,9.5372,1.7866,41.655,4.8782,15.2407,7583.667,7888.49,17.1606,0.9613585109444268
6105,2018,AGIS,32.8639,2.4162,17.4123,78.5972,5.5859,2.0552,3.7236,1.7563,48.7129,2.8627,18.9277,8999.107,7644.016,32.7185,1.1772747466776627
6106,2019,AGIS,33.7189,2.4162,19.9819,78.5972,8.1708,3.7728,7.4425,1.6716,55.1702,5.4132,17.0348,6017.502,5056.086,34.024,1.1901502466532412
6107,2020,AGIS,44.8949,20.2356,38.8755,75.4666,4.4191,2.2481,10.048,1.7288,62.1025,3.3098,12.5654,11833.86,11669.867,38.3203,1.0140526880040708
6108,2021,AGIS,49.3612,34.6119,40.6892,72.6972,4.6784,2.3638,8.2694,1.9602,100.6365,3.7655,62.0489,27587.879,11329.45,54.4652,2.4350589834457983
6109,2022,AGIS,19.9475,-4.0032,-1.5461,65.2219,3.7513,1.3603,8.5841,3.2568,-6.0918,1.9245,19.5614,1715.4064,2698.5591,136.2821,0.6356749422312078
6110,2023,AGIS,22.7571,-1.5842,2.5786,67.1113,3.9804,1.491,8.5108,3.1521,-1.3373,2.1494,20.4392,2514.6652,3213.5281,129.2374,0.7825247272616038
6111,2003,JYL,2.2162,-8.3279,-19.2375,34.0888,2.4866,1.3445,8.9943,1.3753,10.3208,2.0856,28.4378,1713.4399,353.11,88.8834,4.8524253065616945
6112,2004,JYL,4.1694,-7.4125,-16.9461,36.7394,2.817,1.4603,-9.883,1.534,13.0162,2.2415,63.4303,1259.49,265.14,1.7812,4.750282869427473
6113,2005,JYL,6.1225,-6.4971,-14.6546,39.3901,3.1474,1.5762,14.2397,1.1506,14.9672,2.3973,14.9894,1617.16,320.69,0.0157,5.0427515669337994
6114,2006,JYL,8.0757,-5.5817,-12.3632,42.0408,3.4778,1.692,17.2054,1.1497,17.4884,2.5531,16.8447,1953.48,309.86,0.0465,6.304395533466726
6115,2007,JYL,10.0289,-4.6663,-10.0718,44.6915,3.8082,1.8079,15.2213,1.1598,10.045,2.7089,14.8761,1736.11,440.87,0.2181,3.937918207181255
6116,2008,JYL,14.0931,0.0,0.0,42.1734,7.8536,1.8945,13.5594,1.1922,11.2132,2.0808,11.6296,1883.682,589.621,0.159,3.194733566138248
6117,2009,JYL,14.0931,0.0,0.0,42.1734,3.6108,1.162,13.5594,1.2181,11.9497,1.1988,6.5683,2139.792,675.635,0.1492,3.1670828183856665
6118,2010,JYL,18.2778,0.0,0.0,54.696,7.0158,2.573,15.406,1.3137,13.3584,3.1881,11.7878,3016.403,1203.103,3.3653,2.5071860015310405
6119,2011,JYL,18.2778,0.0,0.0,54.696,6.8113,2.3735,10.0278,1.346,19.5675,2.8108,62.7567,4819.634,1672.809,10.4674,2.8811621649572667
6120,2012,JYL,18.2778,0.0,0.0,54.696,2.4694,1.4803,3.9604,1.8105,18.9881,2.1132,-2.9607,3288.375,3351.722,91.7039,0.9811001628416676
6121,2013,JYL,22.1004,0.0,0.0,66.1349,3.515,2.3427,1.3378,2.3481,19.7983,4.1923,4.2666,3493.312,4367.62,86.6947,0.7998204972044272
6122,2014,JYL,17.9157,0.0,0.0,53.6123,4.5478,2.8248,5.135,2.3101,20.2841,5.1087,15.0073,4178.86,2318.348,71.7367,1.8025162745196148
6123,2015,JYL,26.265,0.0,0.0,78.5972,4.6477,3.2343,6.9807,2.292,21.5348,6.2062,6.1658,5460.432,4107.796,57.5924,1.3292850959492633
6124,2016,JYL,26.265,0.0,0.0,78.5972,5.219,3.4731,4.3542,2.1333,24.8862,5.8546,15.6245,4561.125,8047.803,50.0095,0.5667540569767923
6125,2017,JYL,33.3065,2.9296,18.2285,78.5972,7.0751,3.8698,11.4902,1.82,29.97,5.8834,20.8029,4811.097,7422.513,45.7539,0.6481762982429266
6126,2018,JYL,31.9284,2.9296,14.0871,78.5972,7.5606,4.0582,9.711,1.7159,31.4698,6.2894,5.0684,6627.673,8108.371,24.5214,0.8173865009383512
6127,2019,JYL,31.9284,2.9296,14.0871,78.5972,9.5451,3.7768,10.4603,1.5871,36.1246,5.0658,15.9342,6218.13,5861.308,21.0434,1.0608775379147453
6128,2020,JYL,31.9284,2.9296,14.0871,78.5972,6.1876,2.1747,9.0165,1.4788,33.4589,2.7556,-7.3793,4487.141,5446.101,27.3047,0.8239180654196461
6129,2021,JYL,34.3527,3.2619,21.0399,78.5972,8.8555,2.8379,10.519,1.4271,38.9031,3.5164,16.2713,6247.952,4727.239,11.6559,1.32169158360726
6130,2022,JYL,37.0184,3.2619,29.0508,78.5972,8.6867,2.9631,8.1419,1.3853,39.3119,3.7508,1.0508,7241.424,5207.296,11.8624,1.3906303770709405
6131,2023,JYL,50.0654,31.5917,39.9033,78.5972,12.2635,3.6417,11.7386,1.3649,42.1828,4.5161,7.303,7751.467,4063.129,3.0043,1.9077580357404356
6132,2003,AACL,17.4582,1.3391,-0.889,51.7938,1.4189,0.7814,2.6905,2.9738,9.836,0.3609,5.8911,575.932,311.503,132.5809,1.8488810701662584
6133,2004,AACL,18.3393,1.9512,-0.3684,53.3021,1.3302,0.8846,1.8689,3.2184,8.3779,0.5885,-14.8242,579.092,323.024,147.7234,1.7927212838674524
6134,2005,AACL,19.2205,2.5632,0.1523,54.8103,1.1758,0.9036,2.1256,3.5877,8.7279,0.6519,4.1772,599.89,506.078,129.4134,1.1853706345662132
6135,2006,AACL,24.1022,5.9197,3.2346,63.0042,1.5356,1.0759,3.0315,3.5658,9.2394,0.9319,5.8606,608.922,329.709,208.4907,1.84684676487448
6136,2007,AACL,24.8365,8.1244,3.2346,63.0042,1.5383,1.1489,5.2534,3.674,11.1076,1.5656,20.2198,1021.939,851.439,166.1439,1.2002492251353298
6137,2008,AACL,24.7661,8.1244,5.8041,60.2348,1.7683,1.1426,4.2114,3.8964,12.2308,1.5682,10.1124,1176.611,502.208,173.869,2.342875860201351
6138,2009,AACL,24.7661,8.1244,5.8041,60.2348,1.7426,0.9573,2.3977,3.9105,12.9261,0.8355,21.5805,1393.941,476.71,202.2008,2.924085922258816
6139,2010,AACL,24.7661,8.1244,5.8041,60.2348,2.0051,0.9718,5.1935,3.5159,14.5272,0.9093,12.3861,1205.187,433.238,153.3284,2.7818127680397375
6140,2011,AACL,25.6916,8.1244,5.8041,63.0042,1.7301,0.9977,5.6254,3.1142,16.7182,0.9929,15.0823,1103.133,989.581,140.8489,1.1147475547731818
6141,2012,AACL,24.6052,7.6412,3.023,63.0042,2.0369,0.9646,6.5185,2.9452,19.2284,0.8982,15.0145,1322.944,1130.737,125.8724,1.169983824709017
6142,2013,AACL,22.8247,7.6412,0.4534,60.2348,2.3312,1.1139,7.7768,2.906,22.795,1.3336,18.5488,1800.605,1439.942,125.135,1.2504705050620095
6143,2014,AACL,22.8247,7.6412,0.4534,60.2348,2.8484,1.2635,11.7156,2.775,29.4129,1.6996,29.0325,2158.65,1605.855,99.9052,1.3442371820618924
6144,2015,AACL,24.0217,1.2383,0.4534,70.1987,4.0186,2.1113,11.1479,2.4227,36.1356,3.4819,22.8562,2002.349,1482.157,72.4647,1.350969566651846
6145,2016,AACL,24.0217,1.2383,0.4534,70.1987,4.2953,2.0262,12.0985,2.1029,41.0068,3.04,13.4803,1853.416,1305.851,52.5358,1.4193165989075325
6146,2017,AACL,24.8567,1.2383,0.4534,72.6972,4.2329,2.2765,11.0474,2.0178,50.1678,3.6071,22.3401,2250.105,1605.624,46.9329,1.401389740063676
6147,2018,AACL,24.8567,1.2383,0.4534,72.6972,4.2589,2.391,11.2689,2.0738,60.6032,3.9209,20.801,2383.678,1795.413,58.655,1.3276488473682655
6148,2019,AACL,27.965,2.084,3.023,78.5972,5.072,2.7308,12.2001,2.0513,74.342,4.482,22.6701,3120.366,2477.616,43.6142,1.2594227676928145
6149,2020,AACL,28.307,2.084,4.0508,78.5972,9.2782,3.448,26.0446,1.6884,105.2336,4.5738,41.5534,2941.46,1538.126,16.1356,1.9123660870435844
6150,2021,AACL,28.7597,2.4162,5.0786,78.5972,23.1468,10.461,30.6256,1.4512,155.2872,14.674,47.6823,5279.212,2817.988,5.993,1.8733976156037573
6151,2022,AACL,46.5647,35.0649,19.6191,84.8585,25.8993,10.9243,17.8726,1.4121,193.8043,14.7497,24.9032,5375.759,3279.137,2.3528,1.6393822520986463
6152,2023,AACL,48.1038,34.7327,24.5768,84.8585,18.4363,7.1917,15.4423,1.3718,228.7499,9.4225,18.0965,4988.161,3523.484,7.5065,1.4156899818475124
6153,2003,AKZO,17.6153,-1.5759,-5.2634,59.5252,2.4151,0.9449,11.7396,2.0926,121.7868,0.8864,13.0576,5218.1001,3955.1001,3.2828,1.319334522026383
6154,2004,AKZO,19.0717,-0.4753,-3.0677,60.5998,2.647,1.2357,11.165,2.0128,125.0385,1.4631,2.67,5864.7002,4221.5,3.9136,1.3892455762169846
6155,2005,AKZO,29.6047,7.309,5.8041,75.5268,3.4826,1.4231,4.9258,1.91,127.5905,1.7854,2.0409,5345.7998,3683.6001,3.0682,1.4512432552056884
6156,2006,AKZO,25.42,7.309,5.8041,63.0042,4.7221,2.0547,5.0446,1.8263,132.7262,2.8958,4.0252,5970.0,3477.1001,10.0026,1.7169479820267468
6157,2007,AKZO,25.42,7.309,5.8041,63.0042,3.9679,1.7791,40.3744,1.6234,212.8082,2.1801,60.3363,3561.0,4375.1001,3.6861,0.8139242345563705
6158,2008,AKZO,24.8466,5.5874,5.8041,63.0042,2.8755,1.9991,3.8493,1.8994,198.6819,3.336,-12.3275,9635.4,6189.2,4.4562,1.5568086343953984
6159,2009,AKZO,24.8466,5.5874,5.8041,63.0042,5.0973,1.5352,18.9397,1.797,255.078,1.7344,27.3468,11976.0,3555.5,1.2903,3.3683026297285896
6160,2010,AKZO,29.4739,6.9163,5.8041,75.5268,4.505,1.7088,18.9397,1.797,391.2111,2.0861,27.3468,16327.0,6824.0,0.9646,2.3925849941383355
6161,2011,AKZO,25.5306,6.9163,5.8041,63.7267,4.129,2.5893,9.696,1.7725,236.8822,4.3146,-23.2963,14830.0,11144.0,1.2847,1.3307609475951183
6162,2012,AKZO,27.0295,6.9163,11.0339,63.0042,3.8819,2.648,6.9151,2.2242,181.6962,4.9632,-23.2968,13508.0,10973.0,1.2975,1.2310215984689692
6163,2013,AKZO,26.8886,1.7517,15.2056,63.5762,6.766,4.1217,9.7082,2.1711,197.1697,7.1045,8.5162,11128.0,7919.0,2.913,1.4052279328198003
6164,2014,AKZO,28.7899,1.7517,20.919,63.5762,6.834,3.5456,11.149,1.8451,249.1411,5.4746,26.3587,13817.0,7924.0,2.3226,1.7436900555275114
6165,2015,AKZO,29.6248,1.7517,20.919,66.0747,8.6183,5.1986,12.5767,1.8083,216.3723,8.8371,-13.1527,12023.0,7926.0,0.2872,1.5169063840524857
6166,2016,AKZO,29.9668,1.7517,21.9468,66.0747,7.5963,4.1619,19.436,1.7897,276.6591,6.4684,27.8625,15304.0,8691.0,0.2246,1.7609020826141986
6167,2017,AKZO,34.2621,2.084,21.9468,78.5972,7.6334,4.3719,9.7448,1.7842,249.5152,7.2254,-11.9761,14102.0,8845.0,0.2552,1.5943470887507063
6168,2018,AKZO,34.4734,2.084,22.5816,78.5972,7.8434,4.801,10.7331,1.8632,271.847,8.1408,8.9501,15503.0,9477.0,5.1939,1.635855228447821
6169,2019,AKZO,44.7943,33.0716,22.5816,78.5972,7.0612,4.6236,8.5504,1.9221,282.8922,8.1163,4.063,17478.0,11045.0,4.96,1.5824354911724765
6170,2020,AKZO,53.0329,31.1084,43.0169,84.8585,6.2205,3.8678,11.3283,2.0102,276.5681,6.9008,-2.2355,17604.0,11838.0,5.5975,1.4870755195134313
6171,2021,AKZO,53.0329,31.1084,43.0169,84.8585,6.9913,4.3426,12.5692,2.0701,289.0406,7.9593,4.5097,18682.0,12639.0,5.2951,1.4781232692459847
6172,2022,AKZO,21.9843,1.726,1.3238,62.749,3.0696,1.1964,13.2965,1.8926,160.0395,1.3045,12.0061,6042.4905,3811.5562,3.4089,1.5853079904738123
6173,2023,AKZO,23.4407,2.8266,3.5195,63.8236,3.3654,1.4215,13.1962,1.8943,168.276,1.7459,11.3658,6786.37,4287.0992,3.3794,1.582974800303198
6174,2003,TRIV,9.9492,14.9238,14.9238,42.9945,4.3611,6.2984,30.1339,9.6884,-17.4468,27.7651,126.2502,-4304.4177,790.6346,44.3268,-5.444256676851734
6175,2004,TRIV,9.9696,14.9544,14.9544,43.0828,4.7119,6.2544,29.3176,9.2129,-15.3591,26.6468,119.7576,-3648.3571,954.6776,41.7129,-3.821559341080172
6176,2005,TRIV,9.99,14.985,14.985,43.1711,5.0627,6.2104,28.5014,8.7374,-13.2714,25.5285,113.265,-2992.2965,1118.7207,39.099,-2.674748487267644
6177,2006,TRIV,10.0105,15.0158,15.0158,43.2594,5.4134,6.1664,27.6851,8.262,-11.1837,24.4102,106.7724,-2336.2359,1282.7637,36.4851,-1.8212519577845867
6178,2007,TRIV,10.0309,15.0464,15.0464,43.3478,5.7642,6.1225,26.8688,7.7865,-9.0961,23.292,100.2798,-1680.1753,1446.8067,33.8712,-1.1612990871551812
6179,2008,TRIV,10.0513,15.077,15.077,43.4361,6.115,6.0785,26.0526,7.311,-7.0084,22.1737,93.7872,-1024.1147,1610.8497,31.2573,-0.6357605554385366
6180,2009,TRIV,10.0718,15.1077,15.1077,43.5244,6.4657,6.0345,25.2363,6.8356,-4.9207,21.0554,87.2946,-368.0541,1774.8927,28.6434,-0.2073669580138562
6181,2010,TRIV,10.0922,15.1383,15.1383,43.6127,6.8165,5.9905,24.42,6.3601,-2.8331,19.9371,80.802,288.0065,1938.9358,26.0295,0.1485384405197944
6182,2011,TRIV,10.3306,15.4959,15.4959,44.6429,7.1673,5.9465,23.6038,5.8846,-0.0049,18.8189,74.3094,2181.37,2881.21,23.4156,0.7571020508744589
6183,2012,TRIV,10.3306,15.4959,15.4959,44.6429,7.0677,5.719,26.1797,10.7873,1.881,25.4645,67.8168,1837.54,2212.53,58.5251,0.8305152924480119
6184,2013,TRIV,10.3306,15.4959,15.4959,44.6429,7.1901,4.9815,28.9837,3.6503,4.1064,12.7361,118.3056,2561.38,2410.39,0.6865,1.062641315305822
6185,2014,TRIV,9.0909,13.6364,13.6364,39.2857,6.4127,5.4433,15.1859,2.885,5.2966,13.603,29.0087,3022.87,2911.47,10.9591,1.0382624584831717
6186,2015,TRIV,10.3306,15.4959,15.4959,44.6429,9.7424,8.0514,16.9064,2.6548,6.9287,18.741,30.8242,3859.68,3153.63,5.8007,1.2238848564987015
6187,2016,TRIV,10.3306,15.4959,15.4959,44.6429,9.5635,5.9439,19.5972,2.1837,9.0736,10.5416,30.9565,3867.24,2637.56,0.1389,1.466218777961449
6188,2017,TRIV,10.3306,15.4959,15.4959,44.6429,14.7733,7.7996,20.2269,1.7381,12.2271,11.8507,34.7553,3663.25,2238.49,0.059,1.6364826289150276
6189,2018,TRIV,10.3306,15.4959,15.4959,44.6429,9.135,4.805,13.7436,1.6323,13.7021,7.3347,12.0632,4732.32,2884.46,0.0113,1.6406259750525227
6190,2019,TRIV,10.3306,15.4959,15.4959,44.6429,9.5389,5.1191,13.4204,1.6867,13.4048,8.0419,-4.1457,4623.47,2866.15,0.0005,1.6131291104792145
6191,2020,TRIV,10.3306,15.4959,15.4959,44.6429,6.6556,2.6556,15.582,1.6222,16.3987,3.5674,22.3339,5376.2,2737.36,0.1803,1.9640091182745416
6192,2021,TRIV,10.3306,15.4959,15.4959,44.6429,9.0465,3.8175,11.6172,1.5106,19.7206,5.1621,20.2575,6597.21,2927.67,0.0,2.2533994610048262
6193,2022,TRIV,10.3306,15.4959,15.4959,44.6429,10.5889,5.2545,23.7352,1.5237,26.4941,7.63,34.3471,10655.44,4651.95,0.2537,2.290531927471276
6194,2023,TRIV,10.3306,15.4959,15.4959,44.6429,13.6533,8.3363,14.3979,1.6542,23.9196,13.9279,-11.2331,10467.63,5621.21,0.4887,1.862166686531903
6195,2003,CRS,9.3726,14.0589,14.0589,40.5032,-1.5105,-0.0657,14.6229,2.6647,-466.8345,0.4357,45.4554,-6142.5639,-1370.4585,45.1789,4.482123245614515
6196,2004,CRS,9.429,14.1435,14.1435,40.7468,-0.9053,0.192,14.3869,2.6052,-402.9419,0.7858,43.8132,-5274.8259,-1081.5996,43.1452,4.876874862009934
6197,2005,CRS,9.4854,14.2281,14.2281,40.9903,-0.3001,0.4496,14.1509,2.5457,-339.0494,1.1358,42.1711,-4407.0879,-792.7407,41.1116,5.5593057099250744
6198,2006,CRS,9.5417,14.3126,14.3126,41.2338,0.3052,0.7073,13.9149,2.4862,-275.1568,1.4859,40.529,-3539.3499,-503.8818,39.0779,7.024166977255381
6199,2007,CRS,9.598,14.397,14.397,41.4773,0.9104,0.965,13.679,2.4267,-211.2643,1.836,38.8868,-2671.6119,-215.0229,37.0443,12.42477847708314
6200,2008,CRS,9.6544,14.4816,14.4816,41.7208,1.5156,1.2227,13.443,2.3672,-147.3717,2.186,37.2447,-1803.8739,73.836,35.0106,-24.430818300016252
