,Dates,Company,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,ESG_DISCLOSURE_SCORE,RETURN_ON_ASSET,RETURN_COM_EQY,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,NET_OPER_PROFIT_AFTER_TAX
32484,2021-03-31,GAPI,0.4228,9.2503,65.5027,25.1081,1.3815,1.5482,4.4696,0.5107,-56.625
32485,2022-03-31,GAPI,0.4228,9.2503,65.5027,25.1081,2.2918,2.489,5.4567,0.5156,-30.2964
32486,2023-03-31,GAPI,,,,,,,,,
32487,2003-03-31,RAJMET,,,,,,,,,
32488,2004-03-31,RAJMET,,,,,,,,,
32489,2005-03-31,RAJMET,,,,,,,,,
32490,2006-03-31,RAJMET,,,,,,,,,
32491,2007-03-31,RAJMET,,,,,,,,,
32492,2008-03-31,RAJMET,,,,,,,,,
32493,2009-03-31,RAJMET,,,,,,,,,
32494,2010-03-31,RAJMET,,,,,,,,,
32495,2011-03-31,RAJMET,,,,,,,,,
32496,2012-03-31,RAJMET,,,,,,,,,
32497,2013-03-31,RAJMET,,,,,,,,,17.1058
32498,2014-03-31,RAJMET,,,,,0.9676,7.4614,,,21.7883
32499,2015-03-31,RAJMET,,,,,1.4016,9.3269,,,25.3626
32500,2016-03-31,RAJMET,,,,,0.9364,4.9592,,,12.5416
32501,2017-03-31,RAJMET,,,,,1.4363,8.1069,,,18.1135
32502,2018-03-31,RAJMET,,,,,2.3306,12.4722,,,19.7143
32503,2019-03-31,RAJMET,,,,,2.6626,9.7777,4.5203,,22.0564
32504,2020-03-31,RAJMET,,,,,,,,,
32505,2021-03-31,RAJMET,,,,,,,,,
32506,2022-03-31,RAJMET,,,,,,,,,
32507,2023-03-31,RAJMET,,,,,,,,,
32508,2003-03-31,MO,,,,,1.0987,2.8975,1.2699,0.7277,
32509,2004-03-31,MO,,,,,-8.284,-24.498,0.6276,0.8106,
32510,2005-03-31,MO,,,,,0.4111,1.3354,1.3572,0.9579,
32511,2006-03-31,MO,,,,,0.1677,0.5927,1.2435,0.9298,
32512,2007-03-31,MO,,,,,-6.7748,-32.9044,0.8334,0.939,
32513,2008-03-31,MO,,,,,-5.9017,-57.4183,0.2881,1.0338,
32514,2009-03-31,MO,,,,,-5.9017,-57.4183,0.2881,1.0338,
32515,2010-03-31,MO,,,,,-5.9017,-57.4183,1.1718,1.1253,
32516,2011-03-31,MO,,,,,-0.5221,-55.3773,1.2026,1.1035,
32517,2012-03-31,MO,,,,,7.1737,77.7752,1.7284,0.951,391.792
32518,2013-03-31,MO,,,,,8.3888,40.8823,2.2754,0.9568,478.2022
32519,2014-03-31,MO,,,,,4.6275,17.9558,2.3534,1.0244,195.7225
32520,2015-03-31,MO,,,,,2.7955,9.9635,2.2125,0.9875,160.0724
32521,2016-03-31,MO,,,,,3.4879,13.848,1.9966,1.1888,145.5154
32522,2017-03-31,MO,,,,,0.2392,1.0505,1.6628,1.0818,43.8959
32523,2018-03-31,MO,,,,,1.8967,8.3647,1.7709,1.0157,95.3215
32524,2019-03-31,MO,,,,,-3.4469,-16.5809,1.224,0.8928,-164.2353
32525,2020-03-31,MO,,,,,2.8667,13.8163,1.8045,1.083,214.7111
32526,2021-03-31,MO,,,,,12.9913,50.886,3.0736,1.2971,719.5734
32527,2022-03-31,MO,,,,,-2.6068,-10.3916,2.0771,1.0842,-104.49
32528,2023-03-31,MO,,,,,,,,,
32529,2003-03-31,KNP,,,,,,,,,
32530,2004-03-31,KNP,,,,,,,,,
32531,2005-03-31,KNP,,,,,,,,,
32532,2006-03-31,KNP,,,,,,,2.8244,0.8128,9.6235
32533,2007-03-31,KNP,,,,,4.5634,15.7679,2.6179,0.876,22.1525
32534,2008-03-31,KNP,3.4431,0.0,22.1553,8.5504,3.9754,15.2057,1.726,0.8933,32.922
32535,2009-03-31,KNP,3.4431,0.0,22.1553,8.5504,3.2722,12.2686,2.7456,0.8242,62.9582
32536,2010-03-31,KNP,3.4431,0.0,22.1553,8.5504,4.3366,15.9756,2.3218,0.8829,47.3424
32537,2011-03-31,KNP,3.4431,0.0,22.1553,8.5504,3.8936,15.4016,2.1277,0.9448,53.8457
32538,2012-03-31,KNP,3.4431,0.0,44.9428,16.1654,10.2197,44.1514,2.7466,0.9616,144.5228
32539,2013-03-31,KNP,3.4431,0.0,44.9428,16.1654,5.5097,21.5478,2.2094,0.8529,109.9358
32540,2014-03-31,KNP,3.4431,0.0,44.9428,16.1654,7.2959,26.0013,2.3438,0.8818,154.1432
32541,2015-03-31,KNP,0.7551,7.3761,75.5268,27.9449,7.0107,22.3081,2.742,1.0966,153.4891
32542,2016-03-31,KNP,0.7551,7.3761,75.5268,27.9449,9.74,25.9645,3.2181,1.1643,190.6558
32543,2017-03-31,KNP,0.7551,4.2322,75.5268,26.8987,7.9102,18.9082,3.5325,1.6297,179.2799
32544,2018-03-31,KNP,2.7786,10.2781,75.5268,29.5845,7.5441,17.0268,3.0021,1.2469,157.6017
32545,2019-03-31,KNP,2.7786,10.2781,75.5268,29.5845,6.2625,14.0059,2.4664,1.1328,111.4525
32546,2020-03-31,KNP,2.7786,10.2781,75.5268,29.5845,1.7841,3.8623,2.239,0.7648,70.4836
32547,2021-03-31,KNP,2.7786,10.2781,75.5268,29.5845,9.462,21.2128,2.742,1.1301,314.7684
32548,2022-03-31,KNP,2.7786,10.2781,75.5268,29.5845,6.5784,15.5777,3.0401,1.1925,272.5781
32549,2023-03-31,KNP,2.7786,10.2781,75.5268,29.5845,0.9999,2.3022,2.3009,0.9911,96.1851
32550,2003-03-31,MCLR,,,,,,,,,
32551,2004-03-31,MCLR,,,,,,,,,
32552,2005-03-31,MCLR,,,,,,,,,
32553,2006-03-31,MCLR,,,,,,,0.8545,0.8761,322.0395
32554,2007-03-31,MCLR,,,,,4.3502,7.4025,1.8619,0.7316,322.0395
32555,2008-03-31,MCLR,0.0,0.0,63.0042,21.0542,2.5128,4.052,1.7414,0.7689,460.12
32556,2009-03-31,MCLR,0.0,0.0,63.0042,21.0542,4.3561,7.1282,1.3563,0.7486,1233.178
32557,2010-03-31,MCLR,0.0,0.0,63.0042,21.0542,11.1826,17.9903,3.3789,1.7311,2295.1382
32558,2011-03-31,MCLR,0.0,0.0,63.0042,21.0542,11.1893,17.077,3.5022,1.5601,2548.5437
32559,2012-03-31,MCLR,0.0,0.0,63.0042,21.0542,12.2775,17.6469,3.7971,1.4971,3139.38
32560,2013-03-31,MCLR,0.0,0.0,63.0042,21.0542,10.7535,14.8167,4.7641,1.7141,2953.3786
32561,2014-03-31,MCLR,0.0,0.0,50.4816,16.8695,9.3152,12.5205,4.1026,1.4126,2717.9009
32562,2015-03-31,MCLR,0.0,0.0,63.0042,21.0542,1.0433,1.4676,2.5077,1.1714,486.1088
32563,2016-03-31,MCLR,0.0,0.0,63.0042,21.0542,1.0818,1.734,1.7941,1.0236,470.85
32564,2017-03-31,MCLR,2.5974,8.8573,63.0042,24.8667,1.7122,2.9967,1.556,0.9591,213.8747
32565,2018-03-31,MCLR,2.5974,8.8573,63.0042,24.8667,5.7005,10.078,1.5058,0.8456,243.8071
32566,2019-03-31,MCLR,2.5974,8.8573,63.0042,24.8667,0.758,1.5231,0.3406,0.7547,-122.9803
32567,2020-03-31,MCLR,2.5974,8.8573,63.0042,24.8667,-3.1131,-7.6404,-0.2598,0.6285,-452.0749
32568,2021-03-31,MCLR,2.5974,8.8573,63.0042,24.8667,-1.0645,-2.8491,-0.112,0.6692,788.561
32569,2022-03-31,MCLR,2.5974,8.8573,63.0042,24.8667,-3.7415,-10.4219,-0.2849,0.7038,-750.4876
32570,2023-03-31,MCLR,2.5974,8.8573,63.0042,24.8667,-24.8509,-95.2631,-0.2498,0.895,-2746.77
32571,2003-03-31,BHTI,,,,,6.1854,10.9265,2.3657,0.5303,63.9429
32572,2004-03-31,BHTI,,,,,3.3371,5.754,2.4008,0.6123,37.7417
32573,2005-03-31,BHTI,,,,,2.6026,4.3676,3.0915,0.6863,39.3295
32574,2006-03-31,BHTI,,,,,4.0307,7.4345,2.91,1.1948,60.831
32575,2007-03-31,BHTI,,,,,2.3361,5.0207,2.0493,0.9603,50.5525
32576,2008-03-31,BHTI,,,,,3.4641,6.8956,1.8251,0.7006,80.3655
32577,2009-03-31,BHTI,,,,,1.1977,2.309,1.4421,0.6016,86.8637
32578,2010-03-31,BHTI,,,,,2.4125,4.525,2.4131,0.7161,82.4046
32579,2011-03-31,BHTI,,,,,3.2433,5.6947,2.0361,0.6794,116.8565
32580,2012-03-31,BHTI,,,,,4.9264,9.1817,2.1914,0.6941,185.1411
32581,2013-03-31,BHTI,,,,,3.7511,7.4045,2.857,1.273,172.4304
32582,2014-03-31,BHTI,,,,,4.3334,9.7151,2.5601,1.1806,228.3137
32583,2015-03-31,BHTI,,,,,4.9239,12.5979,3.009,1.6151,333.1382
32584,2016-03-31,BHTI,,,,,4.8566,12.3779,2.995,1.5738,296.2496
32585,2017-03-31,BHTI,,,,,3.1014,7.4786,2.774,1.5758,215.9937
32586,2018-03-31,BHTI,,,,,2.2835,4.1583,2.2017,1.1188,233.6257
32587,2019-03-31,BHTI,,,,,2.1657,4.0676,1.7964,0.9327,241.8827
32588,2020-03-31,BHTI,,,,,2.335,5.7591,1.4795,0.7169,445.8127
32589,2021-03-31,BHTI,,,,,-0.6801,-1.7968,1.4929,0.8544,181.7311
32590,2022-03-31,BHTI,,,,,-1.791,-5.0034,1.6083,0.9828,-53.3494
32591,2023-03-31,BHTI,,,,,6.4037,17.6437,2.1019,0.8214,490.3851
32592,2003-03-31,VSCL,,,,,,,,,
32593,2004-03-31,VSCL,,,,,,,,,
32594,2005-03-31,VSCL,,,,,,,,,
32595,2006-03-31,VSCL,,,,,,,,,
32596,2007-03-31,VSCL,,,,,,,,,
32597,2008-03-31,VSCL,,,,,,,,,
32598,2009-03-31,VSCL,,,,,,,,,
32599,2010-03-31,VSCL,,,,,,,,,
32600,2011-03-31,VSCL,,,,,,,,,
32601,2012-03-31,VSCL,,,,,,,,,96.8285
32602,2013-03-31,VSCL,,,,,9.0564,13.5798,,,77.3878
32603,2014-03-31,VSCL,,,,,6.5668,9.744,,,69.0571
32604,2015-03-31,VSCL,,,,,6.1259,10.3401,,,96.4543
32605,2016-03-31,VSCL,,,,,9.9373,17.0543,4.2757,1.6165,203.4562
32606,2017-03-31,VSCL,,,,,12.7354,20.0992,7.1578,2.1999,217.0276
32607,2018-03-31,VSCL,,,,,16.6934,23.1861,7.0196,1.9231,301.4465
32608,2019-03-31,VSCL,,,,,5.4845,7.3303,4.1705,0.8475,143.1481
32609,2020-03-31,VSCL,,,,,4.2141,5.3785,3.1359,0.4422,124.6448
32610,2021-03-31,VSCL,,,,,5.9955,7.9635,3.9105,1.1025,153.568
32611,2022-03-31,VSCL,,,,,6.8773,9.8504,3.6199,0.8746,217.5477
32612,2023-03-31,VSCL,,,,,6.4289,9.0894,3.8828,0.7225,207.0806
32613,2003-03-31,DUCOL,,,,,,,,,
32614,2004-03-31,DUCOL,,,,,,,,,
32615,2005-03-31,DUCOL,,,,,,,,,
32616,2006-03-31,DUCOL,,,,,,,,,
32617,2007-03-31,DUCOL,,,,,,,,,
32618,2008-03-31,DUCOL,,,,,,,,,
32619,2009-03-31,DUCOL,,,,,,,,,
32620,2010-03-31,DUCOL,,,,,,,,,
32621,2011-03-31,DUCOL,,,,,,,,,
32622,2012-03-31,DUCOL,,,,,,,,,
32623,2013-03-31,DUCOL,,,,,,,,,
32624,2014-03-31,DUCOL,,,,,,,,,
32625,2015-03-31,DUCOL,,,,,,,,,5.9823
32626,2016-03-31,DUCOL,,,,,4.7497,18.1825,,,44.3946
32627,2017-03-31,DUCOL,,,,,8.146,25.5582,,,62.77
32628,2018-03-31,DUCOL,,,,,,,,,
32629,2019-03-31,DUCOL,,,,,,,,,
32630,2020-03-31,DUCOL,,,,,,,,,
32631,2021-03-31,DUCOL,,,,,,,,,
32632,2022-03-31,DUCOL,,,,,,,,,
32633,2023-03-31,DUCOL,,,,,,,,,
32634,2003-03-31,TRF,,,,,,,,,
32635,2004-03-31,TRF,,,,,,,,,
32636,2005-03-31,TRF,,,,,,,,,
32637,2006-03-31,TRF,,,,,,,2.4976,1.8577,393.385
32638,2007-03-31,TRF,,,,,7.1633,37.3031,2.1366,1.0018,578.1854
32639,2008-03-31,TRF,,,,,6.1159,34.4121,2.4615,1.9224,524.4356
32640,2009-03-31,TRF,,,,,0.027,0.1845,1.6472,1.3324,59.0678
32641,2010-03-31,TRF,,,,,1.1335,8.6238,1.7677,1.127,436.4983
32642,2011-03-31,TRF,,,,,-7.0449,-77.0863,0.8823,1.058,436.4983
32643,2012-03-31,TRF,,,,,-2.1505,-43.3524,1.0477,1.0801,136.9923
32644,2013-03-31,TRF,,,,,-4.8562,-43.3524,0.8205,1.2747,-312.6295
32645,2014-03-31,TRF,,,,,-3.0601,-43.3524,0.8051,1.2867,325.1783
32646,2015-03-31,TRF,,,,,-1.9252,-43.3524,0.1482,1.2764,170.9947
32647,2016-03-31,TRF,,,,,-11.709,-43.3524,-0.8486,1.409,-419.7509
32648,2017-03-31,TRF,,,,,-3.9027,-43.3524,-0.951,1.5266,-21.0085
32649,2018-03-31,TRF,,,,,-29.5857,-43.3524,-1.8968,1.8104,-138.699
32650,2019-03-31,TRF,,,,,-18.7218,-43.3524,-2.7193,1.8586,-235.7032
32651,2020-03-31,TRF,,,,,-5.8165,-43.3524,-2.8687,2.2013,268.0088
32652,2021-03-31,TRF,,,,,25.5087,-43.3524,1.7991,1.4721,866.2304
32653,2022-03-31,TRF,,,,,,,,,
32654,2023-03-31,TRF,,,,,,,,,
32655,2003-03-31,ESSENTIA,,,,,,,,,
32656,2004-03-31,ESSENTIA,,,,,,,,,
32657,2005-03-31,ESSENTIA,,,,,,,,,
32658,2006-03-31,ESSENTIA,,,,,,,,,
32659,2007-03-31,ESSENTIA,,,,,,,,,
32660,2008-03-31,ESSENTIA,,,,,,,,,
32661,2009-03-31,ESSENTIA,,,,,,,,,
32662,2010-03-31,ESSENTIA,,,,,,,,,
32663,2011-03-31,ESSENTIA,,,,,,,,,
32664,2012-03-31,ESSENTIA,,,,,,,,,
32665,2013-03-31,ESSENTIA,,,,,,,,,
32666,2014-03-31,ESSENTIA,,,,,,,,,
32667,2015-03-31,ESSENTIA,,,,,,,-35.5314,1.5339,-16.7286
32668,2016-03-31,ESSENTIA,,,,,-8.4845,,-76.4554,1.7887,-22.3689
32669,2017-03-31,ESSENTIA,,,,,-8.058,,-143.626,1.957,-19.0864
32670,2018-03-31,ESSENTIA,,,,,-9.2072,,-154.3864,1.957,-18.4014
32671,2019-03-31,ESSENTIA,,,,,-11.3528,,-316.6927,2.1093,-21.11
32672,2020-03-31,ESSENTIA,,,,,-133.7888,,-586.7805,90.8912,-53.1065
32673,2021-03-31,ESSENTIA,,,,,-133.7888,,-0.9909,3.1115,10.5131
32674,2022-03-31,ESSENTIA,,,,,7.497,,3.9323,2.2493,28.5018
32675,2023-03-31,ESSENTIA,,,,,,,,,
32676,2003-03-31,PVPV,,,,,-4.439,-7.5633,1.1782,1.0048,
32677,2004-03-31,PVPV,,,,,-18.5181,-48.9744,1.6764,1.4222,
32678,2005-03-31,PVPV,,,,,-0.7474,-1.4291,1.3543,1.0851,
32679,2006-03-31,PVPV,,,,,2.3523,4.4838,1.9799,2.9069,203.9914
32680,2007-03-31,PVPV,,,,,-1.8308,-3.2821,5.3841,2.8748,203.9914
32681,2008-03-31,PVPV,,,,,-4.0771,-8.1407,0.8276,2.8748,203.9914
32682,2009-03-31,PVPV,,,,,-2.8221,-5.9051,0.394,0.6781,-271.9657
32683,2010-03-31,PVPV,,,,,-42.1227,-111.3421,-0.9583,1.2646,-1689.0887
32684,2011-03-31,PVPV,,,,,-14.0518,-43.0433,0.5494,0.8252,-391.6869
32685,2012-03-31,PVPV,,,,,0.0796,0.1584,0.4082,0.6171,-34.1173
32686,2013-03-31,PVPV,,,,,4.5299,8.347,0.6572,0.6179,277.3938
32687,2014-03-31,PVPV,,,,,0.3569,0.6502,-1.1009,0.6068,110.2031
32688,2015-03-31,PVPV,,,,,-3.4861,-6.2585,0.4811,0.616,-209.6684
32689,2016-03-31,PVPV,,,,,0.0435,0.1052,-0.3615,0.8559,24.4352
32690,2017-03-31,PVPV,,,,,1.0295,3.4011,-0.5198,0.8296,398.935
32691,2018-03-31,PVPV,,,,,-8.2571,-26.9472,-1.0595,0.9022,-268.3187
32692,2019-03-31,PVPV,,,,,-16.6527,-68.0493,-1.8953,0.9324,-671.0305
32693,2020-03-31,PVPV,,,,,-14.5804,-94.6039,-2.4163,0.9524,-461.8396
32694,2021-03-31,PVPV,,,,,-9.5812,-143.0768,-2.9414,0.9524,-350.8253
32695,2022-03-31,PVPV,,,,,-11.1044,-143.0768,-3.4918,1.327,-241.3722
32696,2023-03-31,PVPV,,,,,34.0672,-143.0768,-1.301,1.0958,1199.3716
32697,2003-03-31,HRM,,,,,-6.8694,-12.8303,-0.0343,0.5357,
32698,2004-03-31,HRM,,,,,-0.8225,-1.6003,0.2984,0.6057,
32699,2005-03-31,HRM,,,,,11.9422,21.229,1.0043,0.7605,177.9549
32700,2006-03-31,HRM,,,,,18.1322,28.6112,1.6832,1.0619,86.6568
32701,2007-03-31,HRM,,,,,3.6015,5.4466,1.2535,0.6305,192.4854
32702,2008-03-31,HRM,,,,,1.8865,2.9004,1.0595,0.6403,99.1968
32703,2009-03-31,HRM,,,,,1.4989,2.3321,1.2561,0.5274,115.8762
32704,2010-03-31,HRM,,,,,1.4989,2.3321,1.3596,0.6305,107.0233
32705,2011-03-31,HRM,,,,,0.4389,0.7186,1.115,0.5597,110.544
32706,2012-03-31,HRM,,,,,0.8238,1.3756,1.2324,0.5684,151.3686
32707,2013-03-31,HRM,,,,,-6.6887,-11.5877,0.7267,0.6003,-281.9607
32708,2014-03-31,HRM,,,,,-9.0087,-17.3162,0.3195,0.7018,-395.5843
32709,2015-03-31,HRM,,,,,-1.2173,-3.0937,1.0305,1.1633,-17.2442
32710,2016-03-31,HRM,,,,,1.2081,4.4506,1.1007,1.0835,86.947
32711,2017-03-31,HRM,,,,,-6.3969,-26.4444,0.6938,1.1396,-182.8176
32712,2018-03-31,HRM,,,,,2.3874,11.7667,0.9147,1.0474,194.927
32713,2019-03-31,HRM,,,,,9.9826,41.6981,1.8449,1.3487,517.392
32714,2020-03-31,HRM,,,,,5.5879,18.2534,1.7492,1.2523,272.581
32715,2021-03-31,HRM,,,,,4.1082,12.0796,1.8549,1.0936,228.847
32716,2022-03-31,HRM,,,,,,,,,
32717,2023-03-31,HRM,,,,,,,,,
32718,2003-03-31,GENCON,,,,,,,,,
32719,2004-03-31,GENCON,,,,,,,,,
32720,2005-03-31,GENCON,,,,,,,,,
32721,2006-03-31,GENCON,,,,,,,,,
32722,2007-03-31,GENCON,,,,,,,,,
32723,2008-03-31,GENCON,,,,,,,,,
32724,2009-03-31,GENCON,,,,,,,,,
32725,2010-03-31,GENCON,,,,,,,,,
32726,2011-03-31,GENCON,,,,,,,,,
32727,2012-03-31,GENCON,,,,,,,,,
32728,2013-03-31,GENCON,,,,,,,,,
32729,2014-03-31,GENCON,,,,,,,,,
32730,2015-03-31,GENCON,,,,,,,,,
32731,2016-03-31,GENCON,,,,,,,,,
32732,2017-03-31,GENCON,,,,,,,,2.7365,18.8481
32733,2018-03-31,GENCON,,,,,9.34,14.1659,,2.9096,126.6505
32734,2019-03-31,GENCON,,,,,8.3603,11.7664,,2.9518,185.1339
32735,2020-03-31,GENCON,,,,,6.2039,8.8611,,1.1625,178.4458
32736,2021-03-31,GENCON,,,,,1.0536,1.5587,,1.0208,59.8081
32737,2022-03-31,GENCON,,,,,4.7333,7.3652,,0.8046,178.6451
32738,2023-03-31,GENCON,,,,,4.3523,6.8033,,1.0377,142.619
32739,2003-03-31,ELGI,,,,,,,,,
32740,2004-03-31,ELGI,,,,,,,,,
32741,2005-03-31,ELGI,,,,,,,,,
32742,2006-03-31,ELGI,,,,,,,,,
32743,2007-03-31,ELGI,,,,,,,,,
32744,2008-03-31,ELGI,,,,,,,,,
32745,2009-03-31,ELGI,,,,,,,,,
32746,2010-03-31,ELGI,,,,,,,,,
32747,2011-03-31,ELGI,,,,,,,,,
32748,2012-03-31,ELGI,,,,,,,,,
32749,2013-03-31,ELGI,,,,,,,2.3484,0.6652,177.2187
32750,2014-03-31,ELGI,,,,,2.2293,3.8736,1.8621,0.6564,96.647
32751,2015-03-31,ELGI,,,,,-4.0875,3.8736,1.8356,0.7672,-191.406
32752,2016-03-31,ELGI,,,,,-2.0431,3.8736,1.5687,0.7609,-84.545
32753,2017-03-31,ELGI,,,,,-0.7165,-1.5749,1.3753,1.0417,-9.621
32754,2018-03-31,ELGI,,,,,-0.9868,-2.3153,1.0562,0.9585,-25.098
32755,2019-03-31,ELGI,,,,,-2.7771,-6.9774,0.9179,0.819,-95.093
32756,2020-03-31,ELGI,,,,,-2.7699,-7.4368,0.7284,0.7525,-70.976
32757,2021-03-31,ELGI,,,,,0.2116,0.5852,0.9778,0.8987,59.4993
32758,2022-03-31,ELGI,,,,,-3.2883,-9.221,0.9749,1.053,3.658
32759,2023-03-31,ELGI,,,,,1.3068,3.7974,1.5497,0.9294,171.967
32760,2003-03-31,QMSMEDI,,,,,,,,,
32761,2004-03-31,QMSMEDI,,,,,,,,,
32762,2005-03-31,QMSMEDI,,,,,,,,,
32763,2006-03-31,QMSMEDI,,,,,,,,,
32764,2007-03-31,QMSMEDI,,,,,,,,,
32765,2008-03-31,QMSMEDI,,,,,,,,,
32766,2009-03-31,QMSMEDI,,,,,,,,,
32767,2010-03-31,QMSMEDI,,,,,,,,,
32768,2011-03-31,QMSMEDI,,,,,,,,,
32769,2012-03-31,QMSMEDI,,,,,,,,,
32770,2013-03-31,QMSMEDI,,,,,,,,,
32771,2014-03-31,QMSMEDI,,,,,,,,,
32772,2015-03-31,QMSMEDI,,,,,,,,,
32773,2016-03-31,QMSMEDI,,,,,,,,,
32774,2017-03-31,QMSMEDI,,,,,,,,,
32775,2018-03-31,QMSMEDI,,,,,,,,,0.0954
32776,2019-03-31,QMSMEDI,,,,,26.4319,197.8493,,,56.6368
32777,2020-03-31,QMSMEDI,,,,,24.7354,101.9924,,,109.8622
32778,2021-03-31,QMSMEDI,,,,,24.7354,101.9924,,,122.2341
32779,2022-03-31,QMSMEDI,,,,,,,,,
32780,2023-03-31,QMSMEDI,,,,,,,,,
32781,2003-03-31,NIFTYETF,,,,,,,,,
32782,2004-03-31,NIFTYETF,,,,,,,,,
32783,2005-03-31,NIFTYETF,,,,,,,,,
32784,2006-03-31,NIFTYETF,,,,,,,,,
32785,2007-03-31,NIFTYETF,,,,,,,,,
32786,2008-03-31,NIFTYETF,,,,,,,,,
32787,2009-03-31,NIFTYETF,,,,,,,,,
32788,2010-03-31,NIFTYETF,,,,,,,,,
32789,2011-03-31,NIFTYETF,,,,,,,,,
32790,2012-03-31,NIFTYETF,,,,,,,,,
32791,2013-03-31,NIFTYETF,,,,,,,,,
32792,2014-03-31,NIFTYETF,,,,,,,,,
32793,2015-03-31,NIFTYETF,,,,,,,,,
32794,2016-03-31,NIFTYETF,,,,,,,,,
32795,2017-03-31,NIFTYETF,,,,,,,,,
32796,2018-03-31,NIFTYETF,,,,,,,,,
32797,2019-03-31,NIFTYETF,,,,,,,,,
32798,2020-03-31,NIFTYETF,,,,,,,,,
32799,2021-03-31,NIFTYETF,,,,,,,,,
32800,2022-03-31,NIFTYETF,,,,,,,,,
32801,2023-03-31,NIFTYETF,,,,,,,,,
32802,2003-03-31,ANMOL,,,,,,,,,
32803,2004-03-31,ANMOL,,,,,,,,,
32804,2005-03-31,ANMOL,,,,,,,,,
32805,2006-03-31,ANMOL,,,,,,,,,
32806,2007-03-31,ANMOL,,,,,,,,,
32807,2008-03-31,ANMOL,,,,,,,,,
32808,2009-03-31,ANMOL,,,,,,,,,
32809,2010-03-31,ANMOL,,,,,,,,,
32810,2011-03-31,ANMOL,,,,,,,,,
32811,2012-03-31,ANMOL,,,,,,,,,
32812,2013-03-31,ANMOL,,,,,,,,,
32813,2014-03-31,ANMOL,,,,,,,,,
32814,2015-03-31,ANMOL,,,,,,,,,
32815,2016-03-31,ANMOL,,,,,,,,,
32816,2017-03-31,ANMOL,,,,,,,,,
32817,2018-03-31,ANMOL,,,,,,,,,
32818,2019-03-31,ANMOL,,,,,,,,,
32819,2020-03-31,ANMOL,,,,,,,4.4775,,30.9986
32820,2021-03-31,ANMOL,,,,,,,,,
32821,2022-03-31,ANMOL,,,,,,,,,
32822,2023-03-31,ANMOL,,,,,,,,,
32823,2003-03-31,MODISON,,,,,,,,,
32824,2004-03-31,MODISON,,,,,,,,,
32825,2005-03-31,MODISON,,,,,,,,,
32826,2006-03-31,MODISON,,,,,,,,,
32827,2007-03-31,MODISON,,,,,,,,,
32828,2008-03-31,MODISON,,,,,,,,,
32829,2009-03-31,MODISON,,,,,,,,,
32830,2010-03-31,MODISON,,,,,,,,,
32831,2011-03-31,MODISON,,,,,,,,,
32832,2012-03-31,MODISON,,,,,,,,,
32833,2013-03-31,MODISON,,,,,,,3.541,1.1183,85.5106
32834,2014-03-31,MODISON,,,,,8.3809,13.2221,3.9125,1.0147,128.4254
32835,2015-03-31,MODISON,,,,,3.1239,4.7649,4.1088,1.2561,71.504
32836,2016-03-31,MODISON,,,,,7.4492,10.7915,5.2524,1.4038,125.0008
32837,2017-03-31,MODISON,,,,,9.4896,12.87,6.735,1.6634,157.3706
32838,2018-03-31,MODISON,,,,,10.4325,13.5863,6.413,1.3567,158.9569
32839,2019-03-31,MODISON,,,,,9.7439,12.611,5.2904,1.0476,157.0562
32840,2020-03-31,MODISON,,,,,8.1523,10.6285,4.4952,0.7805,168.9476
32841,2021-03-31,MODISON,,,,,11.4108,14.4096,6.0885,0.9396,261.4952
32842,2022-03-31,MODISON,,,,,7.0215,8.597,6.9186,1.1837,173.399
32843,2023-03-31,MODISON,,,,,5.1305,6.16,6.4705,0.9384,131.9329
32844,2003-03-31,BKL,,,,,,,,,
32845,2004-03-31,BKL,,,,,,,,,
32846,2005-03-31,BKL,,,,,,,,,
32847,2006-03-31,BKL,,,,,,,,,
32848,2007-03-31,BKL,,,,,,,,,
32849,2008-03-31,BKL,,,,,,,,,
32850,2009-03-31,BKL,,,,,,,,,
32851,2010-03-31,BKL,,,,,,,,,
32852,2011-03-31,BKL,,,,,,,,,
32853,2012-03-31,BKL,,,,,,,,,
32854,2013-03-31,BKL,,,,,,,,,
32855,2014-03-31,BKL,,,,,,,3.0524,0.3729,73.4775
32856,2015-03-31,BKL,,,,,7.0647,8.4639,3.5802,0.6354,51.6322
32857,2016-03-31,BKL,,,,,7.3822,9.1091,4.4995,1.1167,97.5335
32858,2017-03-31,BKL,,,,,7.3822,9.1091,2.098,1.0856,-122.728
32859,2018-03-31,BKL,,,,,-8.6933,-13.4826,1.4967,0.8905,-147.4968
32860,2019-03-31,BKL,,,,,-14.9631,-23.9489,0.5902,0.6152,-225.972
32861,2020-03-31,BKL,,,,,-12.1119,-21.8236,1.2196,1.446,-177.1587
32862,2021-03-31,BKL,,,,,-9.0437,-22.7675,1.7141,1.5974,-177.8114
32863,2022-03-31,BKL,,,,,-13.6823,-30.5104,2.7324,1.7306,-276.01
32864,2023-03-31,BKL,,,,,,,,,
32865,2003-03-31,PIIL,,,,,,,,,
32866,2004-03-31,PIIL,,,,,,,,,
32867,2005-03-31,PIIL,,,,,,,,,
32868,2006-03-31,PIIL,,,,,,,,,
32869,2007-03-31,PIIL,,,,,,,-3.4948,2.2531,
