Dates,Company Name,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,NET_INCOME,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,RETURN_ON_ASSET,RETURN_COM_EQY,SALES_REV_TURN,BS_TOT_ASSET,BS_CUR_ASSET_REPORT,BS_TOT_NON_CUR_ASSET,BS_TOTAL_LIABILITIES,BS_CUR_LIAB,NON_CUR_LIAB,BS_PURE_RETAINED_EARNINGS,BS_RETAIN_EARN,IS_TOTAL_EXPENSES,BS_SH_OUT,BS_GOODWILL,CF_DVD_PAID,IS_RD_EXPEND,NET_OPER_PROFIT_AFTER_TAX,NET_OPER_PROFIT_AFTER_TAX.1,NET_INCOME.1,EBIT,EBK_EMPL_TURNOVER_RATE,NUMBER_EMPLOYEES_CSR,WACC_COST_EQUITY,WACC,WACC_COST_DEBT,WACC.1,FNCL_LVRG,BOOK_VAL_PER_SH,IS_EPS,PX_TO_BOOK_RATIO,NET_WORTH_GROWTH,TOT_DEBT_TO_COM_EQY
2015-03-31,RIIL,22.9152,0.0,0.0,68.5731,220.719,7.2195,2.0447,6.9611,8.589,900.933,3212.645,1032.079,2180.566,569.601,302.135,267.466,182.72,2396.044,,15.1,0.0,-60.403,0.0,132.7161,132.7161,220.719,148.515,,,13.28,13.28,0.0,13.28,1.2339,175.036,14.62,2.2698,5.8691,0.0
2016-03-31,RIIL,22.9152,0.0,0.0,68.5731,165.266,8.3078,1.8539,4.6968,5.5728,896.933,3824.776,1155.864,2668.912,536.693,290.762,245.931,720.684,3041.083,,15.1,0.0,-63.077,0.0,73.1926,73.1926,165.266,96.736,,,14.565,14.565,0.0,14.565,1.1865,217.7538,10.94,1.9933,24.4052,0.0
2017-03-31,RIIL,33.0148,0.4228,17.3519,81.0957,170.187,10.5953,1.9086,4.4393,5.0719,932.086,3842.466,438.824,3403.642,419.581,206.022,213.559,752.262,3175.885,,15.1,0.0,-63.22,0.0,37.8114,37.8114,170.187,46.318,,115.0,13.7233,13.7233,0.0,13.7233,1.1425,226.6811,11.27,2.02,4.0997,0.0
2018-03-31,RIIL,37.6622,11.8695,17.3519,83.5942,108.727,9.5629,1.7547,2.7797,3.1229,888.707,3980.358,477.903,3502.455,439.962,251.535,188.427,767.378,3293.396,,15.1,0.0,-63.106,0.0,16.4415,16.4415,108.727,24.598,,113.0,12.9693,12.9693,0.0,12.9693,1.1234,234.4633,7.2,1.8485,3.4331,0.0
2019-03-31,RIIL,39.0504,11.8695,21.5236,83.5942,93.165,8.0967,1.2976,2.3059,2.571,845.858,4100.228,563.382,3536.846,393.374,219.358,174.016,766.83,3459.854,,15.1,0.0,-64.212,0.0,-22.3516,-22.3516,93.165,-32.441,,100.0,12.8247,12.8247,0.0,12.8247,1.115,245.487,6.17,1.3292,4.7017,0.0
2020-03-31,RIIL,39.1812,11.8695,21.9166,83.5942,97.084,4.769,0.852,2.3553,2.6205,797.964,4143.698,776.18,3367.518,440.883,298.989,141.894,779.304,3455.815,,15.1,0.0,-55.689,0.0,-58.8246,-58.8246,97.084,-66.902,,83.0,20.0244,20.0244,0.0,20.0244,1.1126,245.2195,6.43,0.8344,-0.109,0.0
2021-03-31,RIIL,39.1812,11.8695,21.9166,83.5942,96.494,9.7431,1.3088,2.2363,2.4671,543.14,4486.075,826.976,3659.099,366.513,199.67,166.843,1557.266,3872.562,,15.1,0.0,-46.004,0.0,-74.1073,-74.1073,96.494,-76.995,,70.0,10.4434,10.4434,0.0,10.4434,1.1032,272.8187,6.3903,1.3362,11.2549,0.0
2022-03-31,RIIL,36.2941,0.4228,24.6977,83.5942,83.52,20.8147,2.5737,1.8176,1.9724,651.88,4704.138,1457.162,3246.976,354.924,186.596,168.328,1756.918,4102.214,,15.1,0.0,-46.054,0.0,-45.9702,-45.9702,83.52,-58.934,,66.0,11.5544,11.5544,0.0,11.5544,1.0852,288.0274,5.53,2.7022,5.5747,0.0
2023-03-31,RIIL,36.2941,0.4228,24.6977,83.5942,175.69,16.4678,2.5728,3.7108,4.0571,680.48,4764.942,2118.256,2646.686,453.238,330.46,122.778,909.108,4064.704,,15.1,0.0,-46.169,0.0,-27.1463,-27.1463,175.69,-30.509,,66.0,11.35,11.35,0.0,11.35,1.0933,285.5433,11.64,2.7381,-0.8625,0.0
2003-03-31,TRIL,13.6819,9.3535,5.4546,42.2663,,4.2519,1.1798,12.7736,20.6828,751.09,,272.2936,,,-900.2586,,,,,,,,,,,,,,,,,,,0.9674,11.7124,2.76,1.1995,146.4235,3.988
2004-03-31,TRIL,13.7506,9.0936,5.646,42.3582,,4.1072,1.1661,12.0384,19.5704,1238.3738,,717.4998,,,-508.8043,,,,,,,,,,,,,,,,,,,1.0737,12.6266,2.6392,1.1838,137.0608,8.1923
2005-03-31,TRIL,13.8192,8.8337,5.8374,42.4502,,3.9625,1.1524,11.3033,18.458,1725.6576,,1162.7061,,,-117.3499,,,,,,,,,,,,,,,,,,,1.18,13.5408,2.5184,1.1681,127.6981,12.3967
2006-03-31,TRIL,13.8879,8.5738,6.0287,42.5421,,3.8178,1.1387,10.5681,17.3456,2212.9413,,1607.9123,,,274.1044,,,,,,,,,,,,,,,,,,,1.2863,14.455,2.3976,1.1524,118.3353,16.601
2007-03-31,TRIL,13.9566,8.3139,6.2201,42.634,176.2529,3.673,1.1251,9.833,16.2332,2201.5176,1578.5704,1336.823,241.7474,,1002.0201,141.907,257.3715,298.0205,,78.7985,,-27.5725,,227.0525,227.0525,176.2529,352.9313,,,10.4682,8.5226,5.8529,8.5226,1.3926,5.2813,2.2767,1.1367,108.9726,76.1127
2008-03-31,TRIL,11.5702,6.9767,6.4115,33.9286,346.033,4.8436,1.899,14.0254,27.5866,3057.0549,3355.7959,2924.8291,430.967,,1193.189,45.438,537.22,612.497,,143.5957,,-80.898,,403.3509,403.3509,346.033,616.884,,,3.8478,4.0289,6.4404,4.0289,1.9669,14.5725,2.9067,2.4417,402.8218,18.3446
2009-03-31,TRIL,11.5702,6.9767,6.6029,33.9286,452.359,3.115,0.7811,12.2329,19.7679,4304.9878,4040.0071,3171.9641,868.043,,1493.311,34.395,878.142,1004.108,,143.5957,,-30.559,0.0,503.6061,503.6061,452.359,751.079,,,14.3806,11.8668,5.203,11.8668,1.616,17.2997,3.1502,0.6441,18.7146,24.2965
2010-03-31,TRIL,14.876,6.9767,6.7943,48.2143,516.405,4.3316,1.3866,11.9335,19.0942,5197.1299,4614.6841,3527.375,1087.309,,1590.5439,66.692,1266.792,1444.833,,143.5957,,-64.789,0.0,561.1038,561.1038,516.405,843.533,,,12.1848,11.3206,5.6815,11.3206,1.6,20.3689,3.5962,1.6099,17.7414,24.6699
2011-03-31,TRIL,14.876,6.9767,6.9857,48.2143,415.178,3.124,0.9873,8.2409,13.4196,5428.968,5461.362,4173.458,1287.904,,2080.628,80.434,1552.531,1782.697,,143.5957,,-76.578,0.0,425.8002,425.8002,415.178,627.277,,,13.9319,12.7299,7.1215,12.7299,1.6284,22.7218,2.8913,0.9788,11.5514,20.976
2012-03-31,TRIL,15.7025,8.5271,7.177,48.2143,100.101,2.6742,0.7586,1.8545,3.023,5191.076,5334.197,3785.821,1548.376,,1783.308,151.0,1552.531,1879.866,,143.5957,0.0,-76.807,0.0,122.9082,122.9082,100.101,176.05,,,10.8593,10.2954,7.6461,10.2954,1.6301,23.3984,0.6975,0.6168,2.9781,13.1288
2013-03-31,TRIL,15.7025,8.5271,7.3684,48.2143,49.048,1.8374,0.6207,0.8399,1.4519,5123.552,6344.642,4470.136,1874.506,,2462.681,441.614,1683.162,1916.478,,143.5934,0.0,-4.168,0.0,100.1844,100.1844,49.048,137.344,,,10.0298,8.8757,7.8095,8.8757,1.7285,23.6538,0.333,0.2915,1.0897,31.547
2014-03-31,TRIL,18.1818,10.8527,5.2632,48.2143,51.879,1.7988,0.7239,0.7199,1.5189,7316.032,8069.058,6095.308,1973.75,,4078.877,509.914,1721.311,1954.627,,132.5641,0.0,-13.438,0.0,187.4144,187.4144,51.879,295.429,,,10.7907,8.7369,7.2749,8.7369,2.11,25.9095,0.391,0.3514,1.1232,49.3649
2015-03-31,TRIL,14.4628,4.6512,8.7719,42.8571,-80.317,1.9683,0.9574,-1.0489,-2.3702,5536.588,7245.488,5013.547,2231.941,,3520.286,336.026,1721.311,1862.368,,132.5641,1.691,-13.73,0.0,98.1321,98.1321,-80.317,152.766,,505.0,11.7003,11.3961,10.8066,11.3961,2.2598,25.2136,-0.606,0.9076,-2.6861,46.8422
2016-03-31,TRIL,14.4628,4.6512,8.7719,42.8571,-75.072,2.0786,0.9835,-0.9907,-2.2715,5948.876,7909.474,5786.692,2122.782,,4057.492,532.15,1721.311,3134.781,,132.5641,1.691,0.0,0.0,128.8485,128.8485,-75.072,201.787,,505.0,14.6002,13.1008,9.9113,13.1008,2.2928,24.6473,-0.566,0.9601,-2.246,45.1367
2017-03-31,TRIL,14.4628,4.6512,8.7719,42.8571,233.643,2.2798,1.2438,2.8038,7.1667,8125.148,8756.537,6703.215,2053.322,5444.465,5043.658,400.807,1539.168,1772.847,,132.5641,1.691,0.0,0.0,456.8544,456.8544,233.643,674.815,,505.0,12.5191,10.6754,5.9327,10.6754,2.556,24.5383,1.7625,1.6564,-0.4422,64.3903
2018-03-31,TRIL,14.4628,4.6512,8.7719,42.8571,53.984,1.4512,1.0232,0.5498,1.6459,6994.988,10881.678,8690.282,2191.396,7507.139,7153.146,353.993,1592.977,1826.762,,132.5641,1.691,0.0,0.0,260.8683,260.8683,53.984,438.661,,505.0,11.9147,8.9126,5.6273,8.9126,2.9938,24.945,0.41,1.0764,1.6574,98.3569
2019-03-31,TRIL,14.4628,4.6512,8.7719,42.8571,45.148,1.8179,0.8182,0.459,1.3556,8423.064,8789.293,6535.711,2253.582,5361.163,4998.298,362.865,1640.143,1873.985,,132.5641,1.691,0.0,0.0,277.3636,277.3636,45.148,449.687,,505.0,11.6431,7.9002,5.4032,7.9002,2.9532,25.3012,0.34,0.5237,1.4281,78.4978
2020-03-31,TRIL,14.4628,4.6512,8.7719,42.8571,3.961,1.4171,0.7173,0.0437,0.118,6910.158,9321.231,7138.749,2182.482,5889.843,5367.294,522.549,1644.655,1877.971,,132.5641,1.691,0.0,0.0,293.7897,293.7897,3.961,317.659,,505.0,15.1063,6.3648,4.2064,6.3648,2.6982,25.3313,0.03,0.2151,0.1188,87.133
2021-03-31,TRIL,14.4628,4.6512,8.7719,42.8571,70.594,1.7578,0.8635,0.7604,2.0802,7420.845,9246.287,7109.313,2136.974,5745.371,4932.547,812.824,1715.805,1949.121,,132.5641,0.0,-7.355,0.0,341.8073,341.8073,70.594,491.409,,505.0,9.8289,6.8767,4.2801,6.8767,2.7357,25.868,0.53,0.6321,2.1188,71.8604
2022-03-31,TRIL,14.4628,4.6512,8.7719,42.8571,139.87,2.0428,1.0724,1.3754,3.9994,11416.603,11093.143,9091.077,2002.066,7460.427,6718.138,742.289,1851.984,2085.3,,132.5641,0.0,-10.681,0.0,413.8509,413.8509,139.87,536.293,,505.0,11.8781,8.7276,4.4786,8.7276,2.9079,26.8953,1.06,1.2251,3.9712,90.8381
2023-03-31,TRIL,14.4628,4.6512,8.7719,42.8571,407.081,2.5486,1.3045,3.5476,10.859,13577.83,11856.815,9896.761,1960.054,7848.155,7076.869,771.286,2218.839,2452.153,,132.5641,0.0,-27.237,0.0,718.7932,718.7932,407.081,968.712,,505.0,11.0531,9.9019,7.2726,9.9019,3.061,29.6626,3.0708,1.9182,10.2894,83.9863
2003-03-31,63MOONS,15.0308,-0.7524,-9.0949,54.7858,,8.3761,5.832,19.7424,39.381,2547.8063,,9538.7814,,,4431.7539,,,,,,,,,,,,,,,,,,,2.5425,38.4136,60.8579,12.5679,137.5142,49.7027
2004-03-31,63MOONS,15.8741,-0.6647,-8.0072,56.1387,46.4513,12.1287,5.0121,18.6161,37.1107,215.5478,647.7145,179.5729,468.1416,,163.3524,0.5122,27.6028,47.356,,41.0731,,0.0,,55.8545,55.8545,46.4513,60.6642,,,6.1477,6.1464,3.1085,6.1464,2.4616,11.7802,1.2318,6.3708,128.7186,0.2744
2005-03-31,63MOONS,16.7173,-0.577,-6.9194,57.4915,202.4506,7.2209,4.9326,12.4768,21.2802,574.0328,2597.5127,2136.7581,460.7546,,1052.8601,29.964,196.4809,228.5792,,44.0089,,-8.1152,,191.967,191.967,202.4506,259.2033,,,7.489,7.4889,4.5834,7.4889,1.7056,32.2403,4.9153,8.1994,193.2443,0.0303
2006-03-31,63MOONS,17.5606,-0.4894,-5.8316,58.8443,649.8979,11.4154,9.464,11.6595,28.848,1819.855,8550.4662,6824.6543,1725.8119,,4318.7186,35.9809,284.6218,1896.5258,,44.0089,,-62.0302,21.3,711.7111,711.7111,649.8979,1041.9138,,,15.068,15.068,0.0,15.068,2.4742,70.1405,14.7674,24.4452,117.5552,0.0
2007-03-31,63MOONS,18.4038,-0.4017,-4.7438,60.1972,714.2754,5.9115,6.7534,6.4855,22.9674,2566.9853,13476.2761,7208.8299,6267.4462,,4874.4809,4379.4186,359.5062,2059.4443,,44.0947,,-845.4067,21.3,663.2851,663.2851,714.2754,995.2916,,,9.5046,9.2373,4.2741,9.2373,3.5413,71.0538,16.2221,25.7467,1.4994,138.6543
2008-03-31,63MOONS,22.7241,0.0,0.0,68.0012,8694.5966,8.566,3.7397,49.9991,95.8326,2669.2999,21302.7337,16236.3229,5066.4109,,2087.57,4085.0279,7133.9121,9772.8371,,45.8836,,-1219.0643,70.9748,145.7805,145.7805,8694.5966,194.1706,,,7.2696,7.0743,3.6976,7.0743,1.9167,327.1816,193.696,4.8877,379.152,28.2626
2009-03-31,63MOONS,21.0542,0.0,0.0,63.0042,2456.6603,2.9747,1.422,10.1635,15.3358,3164.2063,27040.204,19396.7909,7643.4131,9828.9236,3362.389,6466.5346,8706.2642,11956.9752,,45.8836,93.224,-643.134,70.9748,242.8907,242.8907,2456.6603,-465.4873,,,13.2278,11.9871,6.3786,11.9871,1.5089,371.0696,53.54,1.6702,13.414,36.9464
2010-03-31,63MOONS,21.0542,0.0,0.0,63.0042,1401.1058,6.6736,3.143,5.328,8.1125,3100.8873,25554.1351,17410.1229,8144.0122,7778.6804,3411.6027,4367.0777,9327.0017,12538.8403,,46.0785,89.5489,-429.214,105.5324,106.6386,106.6386,1401.1058,-1576.6325,,,12.0919,11.6721,4.4842,11.6721,1.5226,380.1342,30.5,4.1264,2.878,24.1015
2011-03-31,63MOONS,21.0542,0.0,0.0,63.0042,-1368.041,2.1442,1.7613,-4.766,-8.2738,3888.397,31854.448,20542.447,11312.001,16154.102,10800.11,5353.992,7405.82,10878.683,,46.0785,140.846,-428.965,108.704,-803.042,-803.042,-1368.041,-1487.9633,,,15.8228,14.7361,10.7458,14.7361,1.736,337.539,-29.69,2.5591,-11.2053,69.6974
2012-03-31,63MOONS,21.0542,0.0,0.0,63.0042,2640.524,1.9226,1.4005,7.7111,16.2942,4879.885,36631.695,23176.294,13455.401,19625.464,7639.385,11986.079,9091.915,12590.474,,46.0785,135.618,-427.709,128.982,732.8758,732.8758,2640.524,-407.97,,,11.5166,10.6634,8.506,10.6634,2.1131,365.8383,57.3,1.8704,8.384,73.9667
2013-03-31,63MOONS,22.1004,0.0,0.0,66.1349,2274.389,1.7365,1.3132,5.4476,12.9914,7402.934,46868.178,33135.801,13732.377,28548.949,15607.938,12941.011,10602.218,13889.623,,46.0785,135.618,-428.905,131.01,1817.7385,1817.7385,2274.389,1694.029,,,10.531,8.8729,5.1532,8.8729,2.3848,394.0325,49.36,1.8085,7.7067,80.6125
2014-03-31,63MOONS,17.9157,0.0,0.0,53.6123,8695.075,2.6447,0.7659,21.0221,39.7351,5572.987,35854.864,26927.396,8927.468,10186.196,5028.228,5157.968,18183.793,21341.951,,46.0785,46.558,-431.276,122.19,1021.6662,1021.6662,8695.075,242.183,,,13.8011,13.2737,11.4403,13.2737,1.8902,555.7635,188.7,0.6722,41.0451,19.3389
2015-03-31,63MOONS,26.265,0.0,0.0,78.5972,4267.168,1.7848,0.4839,11.3075,15.5476,2074.731,39620.248,26088.751,13531.497,10321.377,5075.03,5246.347,23062.894,25015.9,,46.0785,11.128,-660.761,140.183,-2499.4534,-2499.4534,4267.168,-2889.209,,,13.8104,12.1905,9.2442,12.1905,1.375,635.4958,92.61,0.3017,14.3464,16.5856
2016-03-31,63MOONS,26.265,0.0,0.0,78.5972,3275.054,1.3297,0.3003,8.2506,10.7921,2039.648,39769.629,14493.509,25276.12,8338.282,2593.364,5744.918,24890.675,27144.175,,46.0785,0.0,-324.199,140.183,-1967.0514,-1967.0514,3275.054,-2592.051,,,13.6071,10.2123,7.8233,10.2123,1.308,681.6838,71.08,0.1141,7.268,16.2079
2017-03-31,63MOONS,28.7798,0.4228,7.1342,78.5972,231.144,1.2774,0.2908,0.5813,0.7329,2171.572,39753.95,13892.57,25861.38,8065.335,6941.46,1123.875,25120.787,27399.035,,46.0785,0.0,0.0,163.988,-595.7201,-595.7201,231.144,-1572.502,,847.0,13.6964,7.7459,3.5915,7.7459,1.2607,687.2148,5.02,0.1097,0.8114,15.7152
2018-03-31,63MOONS,28.7798,0.4228,7.1342,78.5972,120.721,2.14,0.219,0.3191,0.379,3217.147,35911.313,20094.981,15816.332,3857.693,3785.581,72.112,25129.202,27766.081,,46.0785,0.0,-18.761,196.847,-187.0547,-187.0547,120.721,-1031.377,,847.0,11.3155,9.791,3.7834,9.791,1.1879,695.1805,2.62,0.1244,1.1591,3.1575
2019-03-31,63MOONS,28.7798,0.4228,7.1342,78.5972,-352.561,2.2262,0.189,-1.0004,-1.1051,2606.012,34573.145,18285.15,16287.995,2778.52,2674.429,104.091,24665.542,27509.006,,46.0785,0.0,-18.943,196.847,-1636.8313,-1636.8313,-352.561,-2073.144,,837.0,10.4338,10.4254,9.7005,10.4254,1.1046,689.6014,-7.65,0.1176,-0.8025,0.1363
2020-03-31,63MOONS,28.7798,0.4228,7.1342,78.5972,-460.307,1.9245,0.1414,-1.3425,-1.4592,2117.078,34000.419,17861.59,16138.829,2672.46,2501.502,170.958,24093.557,27049.236,,46.0785,0.0,-18.943,205.989,-1400.754,-1400.754,-460.307,-1742.602,,810.0,16.1587,16.0931,7.9013,16.0931,1.0869,679.6234,-9.99,0.0678,-1.4469,0.0542
2021-03-31,63MOONS,31.184,1.2685,13.5127,78.5972,-632.931,2.1699,0.1709,-1.8774,-2.0343,1602.243,33424.128,17819.456,15604.672,2873.647,2745.781,127.866,23724.615,26641.726,,46.0785,0.0,0.0,205.989,-920.0807,-920.0807,-632.931,-1026.36,,725.0,9.9514,9.9485,8.0624,9.9485,1.0836,670.7796,-13.7359,0.1034,-1.3013,0.016
2022-03-31,63MOONS,31.6769,1.2685,14.994,78.5972,-531.734,4.0765,0.4497,-1.5847,-1.7188,1602.643,33683.341,19498.263,14185.078,2910.911,2780.13,130.781,23300.378,26697.409,,46.0785,0.0,0.0,205.989,-943.9579,-943.9579,-531.734,-1290.736,,694.0,11.8076,11.8068,8.0709,11.8068,1.0846,671.9881,-11.5397,0.4014,0.1802,0.009
2023-03-31,63MOONS,31.6769,1.2685,14.994,78.5972,-163.088,3.1903,0.3336,-0.4773,-0.5251,2896.778,34658.527,20088.62,14569.907,3753.456,3550.435,203.021,23300.378,31057.927,,46.0785,0.0,0.0,205.989,511.385,511.385,-163.088,-501.556,,694.0,12.963,12.9164,3.9825,12.9164,1.1003,676.0221,-3.54,0.2585,0.6002,0.1349
2003-03-31,REFX,8.6948,0.0,5.499,20.5431,,0.8334,1.6268,-1.9569,-4.2079,-2491.9977,,-519.1237,,,-371.4474,,,,,,,,,,,,,,,,,,,9.9978,-6.5484,-12.7733,5.7485,95.8839,1790.9007
2004-03-31,REFX,9.5546,0.0,5.1073,23.5062,46.5738,0.9704,1.5853,-0.9404,-0.4852,512.902,313.636,229.9045,83.7315,,79.0438,81.4045,1.3778,16.5878,,11.6177,,0.0,,48.9347,48.9347,46.5738,62.7157,,,10.4682,8.7241,5.0042,8.7241,9.8377,13.1857,4.0089,5.5164,96.5857,46.8849
2005-03-31,REFX,7.4942,0.0,2.7811,19.6568,120.184,8.0496,3.9846,22.6884,38.9641,899.3662,745.7932,359.0207,386.7725,,73.9817,208.1027,41.3351,76.5451,,15.7707,,-17.7834,,127.0356,127.0356,120.184,155.5643,,,7.3068,7.0962,3.845,7.0962,1.7174,29.4032,7.7716,5.8002,202.7062,37.5628
2006-03-31,REFX,8.3493,0.0,5.3507,19.6568,28.5741,1.7843,0.7553,3.1472,6.0304,894.5882,1070.0669,527.1203,542.9466,,128.8773,457.2267,54.5892,96.7992,,15.7707,,-18.1052,,56.3714,56.3714,28.5741,65.8075,,75.0,13.5017,10.1035,8.293,10.1035,1.9161,30.6875,1.8118,0.4589,4.3679,86.1216
2007-03-31,REFX,8.3493,0.0,5.3507,19.6568,-9.502,1.7843,0.7553,3.1472,6.0304,369.35,1070.0669,527.1203,542.9466,,128.8773,457.2267,54.5892,96.7992,,15.7756,,-18.1052,,56.3714,56.3714,-9.502,32.187,,75.0,11.4716,11.4716,0.0,11.4716,1.9161,30.6875,-0.5986,0.4589,4.3679,86.1216
2008-03-31,REFX,8.3493,0.0,5.3507,19.6568,-163.69,1.7843,0.7553,3.1472,6.0304,516.41,1070.0669,527.1203,542.9466,,128.8773,457.2267,54.5892,96.7992,,15.7756,,-18.1052,,56.3714,56.3714,-163.69,32.187,,75.0,11.4716,11.4716,0.0,11.4716,1.9161,30.6875,-10.3817,0.4589,4.3679,86.1216
2009-03-31,REFX,18.6802,0.0,3.2044,52.7092,-234.0744,-1.1969,0.861,3.1472,6.0304,419.1538,717.2787,252.0957,465.183,558.797,468.2869,90.5101,-270.8921,-228.6821,,15.7707,0.0,0.0,,-216.0302,-216.0302,-234.0744,-207.362,,25.0,9.7808,10.9783,11.1892,10.9783,1.9161,10.0491,-14.8465,0.3711,4.3679,210.7433
2010-03-31,REFX,18.6802,0.0,3.2044,52.7092,-156.5636,-2.129,1.0794,-25.0719,-195.2169,169.3228,531.6404,148.3457,383.2948,529.7224,456.9263,72.7961,-427.4557,-385.2457,,15.7707,0.0,0.0,,-125.0287,-125.0287,-156.5636,-108.7906,,25.0,8.532,10.4373,10.7154,10.4373,7.7863,0.1216,-9.9304,22.9945,-98.7897,15748.7841
2011-03-31,REFX,18.6802,0.0,3.2044,52.7092,11.7945,-1.3084,1.3315,2.6662,150.9158,245.2128,353.0906,120.2329,232.8578,339.3781,291.9281,47.45,-415.6612,-373.4512,,15.7707,0.0,0.0,,-0.2593,-0.2593,11.7945,-0.2593,,25.0,10.6448,11.1328,11.6962,11.1328,56.6026,0.8695,0.7458,9.5362,614.9262,825.8849
2012-03-31,REFX,21.8891,0.0,0.0,65.5027,30.4545,0.6149,1.1845,5.7841,105.2341,846.6261,699.9543,533.1476,166.8067,655.7873,606.9176,48.8696,-385.2067,-342.9967,,15.7707,0.0,0.0,,30.4818,30.4818,30.4545,30.4818,,25.0,10.3025,10.4816,10.8222,10.4816,18.1937,2.8006,1.9331,3.9242,222.0926,206.3768
2013-03-31,REFX,19.9175,0.0,0.0,59.6026,53.1905,0.2922,1.0157,5.6352,75.1678,779.525,1187.8534,1004.7533,183.1001,1090.4959,1085.3466,5.1493,-332.0162,-289.8062,,15.7707,0.0,0.0,,61.6789,61.6789,53.1905,16.126,,25.0,10.046,9.8115,9.7374,9.8115,13.3391,6.1733,3.3755,1.1921,120.4302,377.5876
2014-03-31,REFX,19.9175,0.0,0.0,59.6026,4.6308,0.8379,1.3248,0.5178,4.646,377.182,600.8301,404.8714,195.9586,498.8417,134.2479,364.5938,-327.3854,-52.7634,,15.7707,0.0,0.0,0.0,11.8814,11.8814,4.6308,13.6809,,25.0,9.9444,8.8996,8.0114,8.8996,8.9728,6.4669,0.2846,2.9133,4.7565,342.7127
2015-03-31,REFX,19.9175,0.0,0.0,59.6026,9.426,0.9441,1.1246,1.1962,8.834,768.583,975.096,790.64,184.456,863.682,449.354,414.328,-317.96,-275.75,,15.7707,0.0,0.0,0.0,4.9109,4.9109,9.426,9.056,,25.0,10.7951,7.4459,5.5408,7.4459,7.3848,7.0646,0.5986,2.0904,9.2419,367.5086
2016-03-31,REFX,19.9175,0.0,0.0,59.6026,316.341,3.8981,1.0996,24.7081,117.3457,4610.511,1585.532,1311.814,273.718,1157.785,1154.428,3.357,-1.619,40.583,,15.7707,0.0,0.0,0.0,316.1083,316.1083,316.341,273.126,,25.0,9.828,9.829,10.1508,9.829,4.7493,27.1229,20.057,1.3694,283.9257,0.4192
2017-03-31,REFX,19.9175,0.0,0.0,59.6026,331.325,7.5999,0.8293,22.3474,55.8586,6607.443,1379.688,1071.457,308.231,621.135,498.86,122.275,-1.619,603.801,,15.7707,0.0,0.0,0.0,357.1508,357.1508,331.325,499.559,,25.0,18.464,16.5695,5.5846,16.5695,2.4996,48.0989,21.0089,0.6896,77.3368,11.8921
2018-03-31,REFX,19.9175,0.0,0.0,59.6026,409.433,3.6729,1.1661,17.0822,38.0116,6326.588,3413.982,1709.2,1704.782,2018.281,1290.716,727.565,-1.619,1185.681,,21.002,0.0,-21.002,0.0,446.7436,446.7436,409.433,623.845,,25.0,10.5752,9.2686,5.8103,9.2686,2.2252,66.4555,21.74,1.4062,83.9952,53.1299
2019-03-31,REFX,19.9175,0.0,0.0,59.6026,453.898,3.0524,1.1748,12.5676,28.0589,4439.588,3809.346,2134.527,1674.819,1969.723,1358.305,611.418,1161.534,1203.751,,21.002,0.0,-10.501,0.0,403.6567,403.6567,453.898,521.844,,25.0,11.1965,9.998,6.4691,9.998,2.2326,87.5927,21.61,1.362,31.8064,46.2597
2020-03-31,REFX,19.9175,0.0,0.0,59.6026,1160.636,4.477,1.2807,20.4881,46.5783,16291.496,7520.511,5259.09,2261.421,4376.546,3317.479,1059.067,1161.534,2922.895,,22.107,0.0,0.0,0.0,1245.0159,1245.0159,1160.636,1677.587,,25.0,10.104,9.5091,7.4135,9.5091,2.2734,142.2158,52.5008,1.6714,70.9027,47.4472
2021-03-31,REFX,11.2743,0.0,4.3239,29.4323,,1.2444,1.5023,1.0926,6.9601,-1349.0198,,-182.7111,,,-136.5839,,,,,,,,,,,,,,,,,,,9.5177,1.9615,-8.3441,5.0522,97.9891,1635.8189
2022-03-31,REFX,12.1341,0.0,3.9322,32.3954,,1.3814,1.4608,2.1091,10.6828,-777.5309,,-14.5048,,,-19.1521,,,,,,,,,,,,,,,,,,,9.3577,6.2164,-6.1295,4.8201,98.6908,1558.2781
2023-03-31,REFX,12.994,0.0,3.5405,35.3585,,1.5184,1.4194,3.1256,14.4055,-206.0419,,153.7015,,,98.2796,,,,,,,,,,,,,,,,,,,9.1977,10.4714,-3.9148,4.588,99.3925,1480.7372
2003-03-31,KCPL,14.0724,8.891,-11.1752,44.378,-16.3286,2.3167,1.2134,10.9011,28.6591,1893.6162,2645.4504,879.0813,1766.3692,,1353.3562,423.7039,355.9986,680.3145,,128.9212,,-25.7842,1.4169,,,-16.3286,53.5224,,,10.1571,6.0345,2.947,6.0345,2.9107,6.277,-0.128,1.5584,22.937,143.2853
2004-03-31,KCPL,15.0475,8.8849,-9.5315,45.665,13.5732,2.314,1.207,0.5139,1.6479,2008.9214,2636.7908,997.0906,1639.7002,,1358.3188,376.3104,354.6925,709.1767,,128.9212,,-14.5439,1.456,90.4777,90.4777,13.5732,109.276,,,8.9948,5.4617,2.4808,5.4617,3.2065,6.5009,0.1053,1.5398,3.5666,127.586
